customer_id,complaint_date,complaint_category,severity,comment,escalated,resolved,resolution_time_days
CUST0001617,2024-12-01,Poor Customer Service,3,I am moving to a new address and need to transfer my account.,0,1,5
CUST0001618,2024-11-10,Connection Issue,3,My direct debit was taken twice this month and nobody has fixed it yet.,0,1,7
CUST0001618,2024-01-07,High Bill,2,I have been with you for 10 years and the service keeps getting better.,0,1,2
CUST0001619,2024-11-06,Poor Customer Service,4,"Three technicians, three no-shows. I have taken time off work for nothing.",1,1,3
CUST0001619,2024-07-14,Meter Issue,2,I received a letter about a rate change and want to understand it.,0,1,4
CUST0001619,2024-11-14,Meter Issue,3,I have been a customer for years but the service quality has declined.,0,1,12
CUST0001619,2024-04-27,Service Outage,2,The technician who came to my house was excellent. Very knowledgeable.,0,1,1
CUST0001620,2024-12-01,Meter Issue,2,I would like to set up a direct debit for my monthly payments.,0,1,2
CUST0001620,2024-11-25,High Bill,1,Your agent went above and beyond to help me today. Thank you.,0,1,3
CUST0001621,2024-01-18,Meter Issue,5,Cancel everything. I am done with this company. Moving to the competition.,0,1,10
CUST0001621,2024-04-23,Disconnection Threat,2,The technician who came to my house was excellent. Very knowledgeable.,0,1,1
CUST0001622,2024-09-10,Contract Dispute,3,I need a copy of my bill from last month for my records.,0,1,1
CUST0001622,2024-06-12,Disconnection Threat,3,Still waiting for the credit that was promised to me three weeks ago.,1,1,0
CUST0001624,2024-05-21,Payment Problem,4,I feel like new customers get better deals while loyal customers are ignored.,1,1,15
CUST0001625,2024-01-07,Contract Dispute,4,The new rate increase is excessive and was not communicated properly.,1,1,4
CUST0001627,2024-12-02,High Bill,5,I want to speak to a manager immediately. This agent was rude and unhelpful.,1,1,1
CUST0001627,2024-03-08,Service Outage,3,I have been a customer for years but the service quality has declined.,1,1,4
CUST0001627,2024-11-20,Connection Issue,5,Cancel everything. I am done with this company. Moving to the competition.,1,1,9
CUST0001627,2024-07-27,Account Error,3,I would like to know my current energy consumption for this quarter.,0,1,10
CUST0001628,2024-09-24,Billing Error,1,I need to schedule a meter reading appointment for next week.,0,1,2
CUST0001628,2024-10-27,Account Error,2,Can you confirm my current contract end date please?,0,1,12
CUST0001628,2024-02-22,Payment Problem,3,I received a letter about a rate change and want to understand it.,0,1,4
CUST0001628,2024-09-22,Rate Increase,2,"Fast, friendly service. I will recommend you to my neighbours.",0,1,3
CUST0001628,2024-06-01,Connection Issue,4,Your website is difficult to use and I cannot find my account information.,0,0,0
CUST0001629,2024-11-10,Service Outage,3,I am calling to inquire about my current bill and payment options.,0,1,7
CUST0001630,2024-12-08,Meter Issue,3,I have been a customer for years but the service quality has declined.,0,1,1
CUST0001630,2024-04-12,Service Outage,4,I have been a customer for years but the service quality has declined.,1,1,4
CUST0001630,2024-04-07,Service Outage,3,I tried the online chat but the bot could not understand my question.,0,1,4
CUST0001633,2024-07-17,Disconnection Threat,3,The new rate increase is excessive and was not communicated properly.,0,1,7
CUST0001633,2024-09-19,Service Outage,2,Thank you for resolving my issue so quickly. The agent was very professional.,0,1,5
CUST0001633,2024-07-11,Technician No-Show,1,I am moving to a new address and need to transfer my account.,0,1,0
CUST0001634,2024-11-06,Meter Issue,2,Can you confirm my current contract end date please?,0,1,6
CUST0001635,2024-04-21,Service Outage,1,Your agent went above and beyond to help me today. Thank you.,0,1,1
CUST0001635,2024-03-26,Payment Problem,1,Impressed with how quickly the power was restored after the storm.,0,1,12
CUST0001636,2024-01-22,Disconnection Threat,4,I am disappointed with how my complaint was handled last time.,1,1,7
CUST0001636,2024-05-18,Disconnection Threat,4,Cancel everything. I am done with this company. Moving to the competition.,1,1,8
CUST0001636,2024-09-03,Contract Dispute,4,I tried the online chat but the bot could not understand my question.,1,1,8
CUST0001636,2024-01-14,High Bill,3,The technician was supposed to come between 8 and 12 but never showed up.,0,1,3
CUST0001636,2024-12-06,Disconnection Threat,3,I need a copy of my bill from last month for my records.,0,1,0
CUST0001637,2024-08-25,Account Error,1,The payment plan you arranged has really helped me manage my bills.,0,1,22
CUST0001637,2024-02-04,Billing Error,3,I called last week and was promised a callback that never came.,1,1,0
CUST0001638,2024-11-19,Payment Problem,4,I am not happy with the service. My issue has been going on for too long.,0,1,6
CUST0001638,2024-10-15,Contract Dispute,3,I need to schedule a meter reading appointment for next week.,0,1,0
CUST0001638,2024-10-15,Billing Error,3,What is the process for switching to a smart meter?,0,1,0
CUST0001639,2024-11-02,Payment Problem,4,The wait times are really bad. I do not feel valued as a customer.,1,1,2
CUST0001639,2024-07-27,Rate Increase,4,"Three technicians, three no-shows. I have taken time off work for nothing.",0,0,0
CUST0001639,2024-05-11,Technician No-Show,4,I cannot believe you are charging me for a service that was never delivered.,0,1,1
CUST0001639,2024-04-25,Service Outage,3,I tried the online chat but the bot could not understand my question.,0,1,3
CUST0001639,2024-06-07,High Bill,4,My meter reading was wrong again and my bill is inflated because of it.,0,0,0
CUST0001640,2024-05-05,Contract Dispute,2,Very happy with the new smart meter installation process. Smooth and easy.,0,1,4
CUST0001640,2024-10-20,Payment Problem,4,Your automated system is a joke. I have been on hold for two hours.,1,1,9
CUST0001640,2024-08-24,Rate Increase,4,The wait times are really bad. I do not feel valued as a customer.,0,1,4
CUST0001641,2024-11-08,Technician No-Show,4,Your website is difficult to use and I cannot find my account information.,0,1,2
CUST0001641,2024-12-19,High Bill,2,I am calling to inquire about my current bill and payment options.,0,1,2
CUST0001641,2024-08-22,Connection Issue,3,I am disappointed with how my complaint was handled last time.,0,1,3
CUST0001641,2024-05-15,Contract Dispute,3,I feel like new customers get better deals while loyal customers are ignored.,0,1,1
CUST0001641,2024-12-16,Disconnection Threat,4,The technician was supposed to come between 8 and 12 but never showed up.,0,1,9
CUST0001642,2024-05-18,Account Error,4,Your website is difficult to use and I cannot find my account information.,1,1,16
CUST0001642,2024-11-25,Service Outage,4,I feel like new customers get better deals while loyal customers are ignored.,1,1,7
CUST0001642,2024-09-08,Disconnection Threat,1,I would like to update my contact details and mailing address please.,0,1,3
CUST0001643,2024-03-26,Payment Problem,1,I am moving to a new address and need to transfer my account.,1,1,6
CUST0001644,2024-08-01,Meter Issue,4,Your automated system is a joke. I have been on hold for two hours.,1,0,0
CUST0001644,2024-07-25,Rate Increase,2,Please update my email address on file.,0,1,1
CUST0001644,2024-05-16,Meter Issue,3,My meter reading was wrong again and my bill is inflated because of it.,0,1,4
CUST0001644,2024-08-02,Connection Issue,5,"Three technicians, three no-shows. I have taken time off work for nothing.",0,0,0
CUST0001645,2024-04-26,Meter Issue,3,My direct debit was taken twice this month and nobody has fixed it yet.,0,1,8
CUST0001645,2024-07-14,Poor Customer Service,1,The payment plan you arranged has really helped me manage my bills.,0,1,8
CUST0001645,2024-04-02,Billing Error,5,I am contacting the regulator. This is negligent and dangerous.,1,1,1
CUST0001645,2024-11-18,Technician No-Show,2,Can you explain the different tariff plans available to me?,0,1,7
CUST0001645,2024-11-16,Billing Error,5,Cancel everything. I am done with this company. Moving to the competition.,1,1,1
CUST0001645,2024-04-20,Rate Increase,3,The technician was supposed to come between 8 and 12 but never showed up.,1,1,5
CUST0001645,2024-11-04,Disconnection Threat,3,I am disappointed with how my complaint was handled last time.,0,1,6
CUST0001645,2024-05-12,Technician No-Show,1,I received a letter about a rate change and want to understand it.,0,1,2
CUST0001646,2024-03-04,Technician No-Show,4,I called last week and was promised a callback that never came.,1,0,0
CUST0001646,2024-08-09,Meter Issue,4,Disgusting service. My elderly mother was left without heating because of your incompetence.,1,1,1
CUST0001648,2024-01-11,Technician No-Show,4,My meter reading was wrong again and my bill is inflated because of it.,0,0,0
CUST0001648,2024-11-21,Meter Issue,4,My meter reading was wrong again and my bill is inflated because of it.,1,0,0
CUST0001648,2024-03-08,Contract Dispute,3,I would like to know my current energy consumption for this quarter.,0,1,0
CUST0001650,2024-02-03,Payment Problem,5,Worst customer experience I have ever had. I will be switching providers.,0,1,1
CUST0001651,2024-08-14,Poor Customer Service,2,I have been with you for 10 years and the service keeps getting better.,0,1,0
CUST0001651,2024-08-18,Contract Dispute,2,I appreciate the quick response to my query. Everything was sorted out.,0,1,0
CUST0001651,2024-09-23,Rate Increase,2,I want to check if there are any maintenance works planned in my area.,0,1,3
CUST0001651,2024-02-10,Billing Error,4,I have been a customer for years but the service quality has declined.,1,0,0
CUST0001653,2024-08-19,Connection Issue,3,I called last week and was promised a callback that never came.,0,1,1
CUST0001653,2024-06-05,Payment Problem,4,The new rate increase is excessive and was not communicated properly.,1,1,1
CUST0001653,2024-03-04,Billing Error,2,I appreciate the quick response to my query. Everything was sorted out.,0,1,7
CUST0001653,2024-11-09,Meter Issue,2,I need a copy of my bill from last month for my records.,1,1,1
CUST0001654,2024-12-26,Billing Error,2,The technician who came to my house was excellent. Very knowledgeable.,0,1,6
CUST0001654,2024-03-27,Account Error,3,I want to check if there are any maintenance works planned in my area.,0,1,3
CUST0001654,2024-02-10,Billing Error,2,I would like to know my current energy consumption for this quarter.,0,1,13
CUST0001654,2024-08-10,Technician No-Show,1,I would like to know my current energy consumption for this quarter.,0,1,0
CUST0001655,2024-10-05,Meter Issue,4,The wait times are really bad. I do not feel valued as a customer.,0,1,9
CUST0001655,2024-06-01,Meter Issue,5,My complaint from last month is still unresolved. I have called five times now.,1,0,0
CUST0001655,2024-01-12,Account Error,4,Your website is difficult to use and I cannot find my account information.,1,0,0
CUST0001655,2024-09-07,High Bill,5,Cancel everything. I am done with this company. Moving to the competition.,0,1,0
CUST0001655,2024-09-10,Account Error,3,The wait times are really bad. I do not feel valued as a customer.,0,1,2
CUST0001656,2024-10-19,Billing Error,2,What is the process for switching to a smart meter?,0,1,0
CUST0001656,2024-02-19,Rate Increase,2,I want to compliment your team. My problem was fixed within 24 hours.,0,1,9
CUST0001656,2024-10-02,Billing Error,1,I received a letter about a rate change and want to understand it.,0,1,2
CUST0001656,2024-02-23,High Bill,3,I would like to know my current energy consumption for this quarter.,0,1,1
CUST0001656,2024-01-06,Billing Error,3,I called last week and was promised a callback that never came.,0,1,4
CUST0001656,2024-06-01,Poor Customer Service,1,The energy efficiency advice your team gave me has reduced my bills.,0,1,0
CUST0001656,2024-04-25,Meter Issue,2,I need a copy of my bill from last month for my records.,0,1,3
CUST0001656,2024-08-12,Account Error,4,Worst customer experience I have ever had. I will be switching providers.,1,1,0
CUST0001658,2024-12-21,Meter Issue,2,I would like to update my contact details and mailing address please.,0,1,1
CUST0001659,2024-01-16,Account Error,4,I want to cancel my account immediately. This is the worst service I have ever experienced.,1,1,17
CUST0001659,2024-04-23,Technician No-Show,3,The wait times are really bad. I do not feel valued as a customer.,0,1,0
CUST0001659,2024-11-22,Technician No-Show,4,Worst customer experience I have ever had. I will be switching providers.,0,1,1
