customer_id,customer_name,age,gender,region,service_type,contract_type,dwelling_type,account_tenure_months,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned
CUST0000820,Customer_820,60,Female,West,Gas,Commercial,House,34,1,0,2,Medium-High,Own,1
CUST0000821,Customer_821,37,Female,Southwest,Gas,Residential,Condo,6,0,0,1,High,Own,0
CUST0000822,Customer_822,66,Male,West,Electricity,Residential,House,53,1,1,1,Medium-High,Own,0
CUST0000823,Customer_823,79,Male,Midwest,Water,Small Business,Condo,30,0,0,4,Medium-High,Rent,1
CUST0000824,Customer_824,39,Female,Southwest,Dual Fuel,Residential,Apartment,11,1,0,1,Medium,Rent,0
CUST0000825,Customer_825,38,Female,Southwest,Electricity,Residential,House,25,0,1,4,Medium,Own,0
CUST0000826,Customer_826,66,Male,Midwest,Electricity,Residential,Apartment,118,0,1,4,Low,Own,1
CUST0000827,Customer_827,68,Female,Southwest,Dual Fuel,Small Business,Condo,1,0,0,1,Medium-High,Rent,0
CUST0000828,Customer_828,37,Female,Southeast,Electricity,Residential,Condo,8,1,0,2,Low,Own,0
CUST0000829,Customer_829,38,Female,Midwest,Water,Residential,Condo,21,0,0,3,Medium,Rent,0
CUST0000830,Customer_830,40,Male,Midwest,Gas,Residential,Apartment,36,0,0,2,Medium,Own,1
CUST0000831,Customer_831,24,Female,Southeast,Gas,Small Business,Apartment,8,0,0,3,Medium,Rent,1
CUST0000832,Customer_832,31,Male,West,Gas,Small Business,Condo,96,0,1,4,Medium,Own,0
CUST0000833,Customer_833,29,Male,West,Electricity,Residential,Condo,37,0,1,1,Medium-High,Rent,1
CUST0000834,Customer_834,33,Male,West,Electricity,Prepaid,Condo,75,0,0,3,High,Own,1
CUST0000835,Customer_835,44,Female,Southwest,Water,Residential,Apartment,14,1,1,5,High,Own,0
CUST0000836,Customer_836,48,Female,Southeast,Water,Small Business,House,63,1,1,1,Medium-High,Own,0
CUST0000837,Customer_837,68,Male,Midwest,Water,Small Business,House,17,1,0,1,High,Own,1
CUST0000838,Customer_838,30,Female,Midwest,Gas,Small Business,House,10,1,0,3,Medium,Own,0
CUST0000839,Customer_839,59,Male,Midwest,Electricity,Residential,Mobile Home,87,1,1,6,Medium,Own,0
CUST0000840,Customer_840,41,Male,Southwest,Electricity,Commercial,Townhouse,3,1,1,2,Medium,Own,0
CUST0000841,Customer_841,44,Other,Southwest,Dual Fuel,Commercial,Apartment,103,0,0,2,High,Rent,1
CUST0000842,Customer_842,55,Female,Northwest,Gas,Small Business,House,22,1,0,1,Low,Rent,1
CUST0000843,Customer_843,28,Male,West,Electricity,Residential,House,176,0,1,2,Medium-High,Other,1
CUST0000844,Customer_844,50,Female,Northwest,Electricity,Residential,Townhouse,27,1,1,1,Medium-High,Own,1
CUST0000845,Customer_845,47,Male,Northwest,Electricity,Small Business,Townhouse,51,1,1,2,Medium-High,Own,1
CUST0000846,Customer_846,52,Male,Southwest,Electricity,Residential,House,1,0,1,3,Low,Rent,1
CUST0000847,Customer_847,49,Female,West,Dual Fuel,Small Business,Townhouse,24,1,0,6,Medium-High,Own,1
CUST0000848,Customer_848,81,Female,West,Dual Fuel,Residential,Apartment,48,1,0,4,Medium-High,Rent,0
CUST0000849,Customer_849,35,Male,Midwest,Dual Fuel,Small Business,House,54,0,1,4,Low,Rent,0
CUST0000850,Customer_850,37,Female,Southwest,Multi-Utility,Residential,Condo,6,1,1,2,Medium-High,Own,0
CUST0000851,Customer_851,35,Female,West,Dual Fuel,Residential,Condo,19,1,0,1,High,Own,0
CUST0000852,Customer_852,36,Male,Northwest,Gas,Residential,Townhouse,19,0,1,3,High,Rent,0
CUST0000853,Customer_853,35,Female,Southeast,Electricity,Residential,House,3,0,1,3,Medium,Rent,1
CUST0000854,Customer_854,62,Female,Southeast,Water,Residential,House,21,1,0,3,Low,Own,0
CUST0000855,Customer_855,66,Female,Southwest,Electricity,Small Business,House,59,1,1,1,Medium,Own,0
CUST0000856,Customer_856,36,Female,Midwest,Electricity,Small Business,House,12,0,1,3,Medium-High,Other,0
CUST0000857,Customer_857,32,Female,Midwest,Electricity,Small Business,Apartment,20,1,1,2,High,Own,1
CUST0000858,Customer_858,52,Male,West,Gas,Small Business,House,116,0,1,3,High,Own,0
CUST0000859,Customer_859,36,Female,Southwest,Electricity,Residential,Apartment,1,1,0,1,High,Other,0
CUST0000860,Customer_860,54,Female,Southeast,Electricity,Residential,Apartment,32,1,1,5,Medium-High,Rent,1
CUST0000861,Customer_861,48,Male,Northwest,Gas,Residential,Condo,48,1,1,1,Medium-High,Own,0
CUST0000862,Customer_862,22,Female,West,Dual Fuel,Small Business,Condo,51,1,0,5,Low,Own,0
CUST0000863,Customer_863,68,Female,Northwest,Gas,Residential,Condo,45,0,1,5,Medium,Rent,1
CUST0000864,Customer_864,71,Female,West,Dual Fuel,Residential,House,46,0,0,4,High,Own,0
CUST0000865,Customer_865,35,Male,Northeast,Electricity,Small Business,House,2,1,0,6,Medium-High,Own,1
CUST0000866,Customer_866,39,Male,Northwest,Electricity,Commercial,House,27,0,1,1,Medium,Other,0
CUST0000867,Customer_867,49,Female,Southwest,Gas,Small Business,House,54,1,0,3,Low,Rent,0
CUST0000868,Customer_868,50,Male,Northwest,Gas,Small Business,House,3,1,1,4,Medium,Rent,0
CUST0000869,Customer_869,54,Female,Northwest,Water,Small Business,House,1,0,1,1,Medium-High,Rent,1
CUST0000870,Customer_870,75,Male,West,Water,Residential,Condo,60,1,0,3,High,Rent,0
CUST0000871,Customer_871,42,Male,Southeast,Water,Small Business,Mobile Home,44,0,1,2,Low,Rent,0
CUST0000872,Customer_872,33,Male,Northeast,Multi-Utility,Commercial,House,19,1,1,3,Low,Own,1
CUST0000873,Customer_873,24,Male,Northwest,Electricity,Residential,Townhouse,101,0,1,5,Medium-High,Rent,0
CUST0000874,Customer_874,34,Female,Southeast,Electricity,Residential,House,52,0,1,3,Medium,Rent,0
CUST0000875,Customer_875,44,Male,Midwest,Gas,Residential,Condo,123,1,1,1,Low,Rent,1
CUST0000876,Customer_876,71,Male,Northeast,Electricity,Residential,Condo,95,1,0,5,Low,Rent,0
CUST0000877,Customer_877,37,Male,Northeast,Electricity,Commercial,Mobile Home,23,1,0,2,Medium,Rent,1
CUST0000878,Customer_878,48,Female,West,Electricity,Residential,House,50,1,1,5,Medium-High,Own,0
CUST0000879,Customer_879,44,Male,Northwest,Electricity,Residential,House,39,1,0,6,High,Own,1
CUST0000880,Customer_880,62,Female,Midwest,Electricity,Commercial,House,60,1,1,5,Medium,Own,1
CUST0000881,Customer_881,82,Female,West,Electricity,Residential,Apartment,55,0,1,4,Medium-High,Own,1
CUST0000882,Customer_882,37,Female,Southwest,Water,Residential,Mobile Home,5,0,0,4,Low,Own,1
CUST0000883,Customer_883,37,Female,Southeast,Gas,Commercial,Townhouse,9,0,0,4,Medium-High,Own,0
CUST0000884,Customer_884,60,Female,Southeast,Water,Residential,Condo,11,0,0,3,Medium-High,Other,1
CUST0000885,Customer_885,55,Female,West,Water,Small Business,Apartment,61,0,1,2,Medium,Own,0
CUST0000886,Customer_886,72,Male,Southeast,Electricity,Residential,Townhouse,59,0,1,2,Medium-High,Own,1
CUST0000887,Customer_887,53,Male,Northwest,Electricity,Residential,Apartment,24,1,0,4,Medium,Rent,0
CUST0000888,Customer_888,39,Male,Southeast,Electricity,Residential,House,31,0,0,3,Medium-High,Own,1
CUST0000889,Customer_889,53,Female,Northwest,Dual Fuel,Residential,Townhouse,63,1,1,3,Medium-High,Own,1
CUST0000890,Customer_890,61,Other,Southwest,Water,Prepaid,House,13,1,0,4,Medium-High,Own,0
CUST0000891,Customer_891,57,Female,Midwest,Electricity,Prepaid,House,1,1,1,4,High,Own,1
CUST0000892,Customer_892,52,Male,Northeast,Electricity,Commercial,House,23,0,1,4,High,Other,0
CUST0000893,Customer_893,61,Female,West,Multi-Utility,Residential,Condo,88,1,0,1,Medium-High,Rent,1
CUST0000894,Customer_894,62,Male,West,Gas,Prepaid,Condo,56,1,1,2,High,Rent,0
CUST0000895,Customer_895,65,Male,Northwest,Dual Fuel,Small Business,House,16,1,1,2,Low,Rent,0
CUST0000896,Customer_896,54,Male,Southwest,Electricity,Residential,Condo,2,0,0,3,Medium,Own,0
CUST0000897,Customer_897,42,Male,Southwest,Electricity,Small Business,Townhouse,36,0,0,1,Low,Rent,1
CUST0000898,Customer_898,47,Female,Northeast,Water,Residential,Mobile Home,64,0,1,4,Medium,Rent,1
CUST0000899,Customer_899,63,Male,Midwest,Water,Residential,Apartment,39,0,1,1,Medium,Rent,1
CUST0000900,Customer_900,32,Male,West,Water,Commercial,Townhouse,19,1,0,2,High,Own,0
CUST0000901,Customer_901,50,Female,Northwest,Gas,Small Business,Townhouse,4,1,0,4,Medium,Own,0
CUST0000902,Customer_902,39,Female,Southwest,Gas,Residential,House,86,0,0,1,Medium-High,Own,1
CUST0000903,Customer_903,45,Female,West,Water,Residential,House,11,0,0,4,Medium,Own,0
CUST0000904,Customer_904,64,Male,Northwest,Electricity,Commercial,Apartment,9,0,1,5,Medium-High,Rent,0
CUST0000905,Customer_905,47,Female,Southeast,Electricity,Small Business,House,60,0,0,3,Medium-High,Own,0
CUST0000906,Customer_906,45,Female,West,Dual Fuel,Residential,House,143,1,1,4,Medium,Own,0
CUST0000907,Customer_907,24,Male,Midwest,Electricity,Residential,Apartment,38,1,0,4,High,Rent,1
CUST0000908,Customer_908,56,Female,Northwest,Gas,Residential,House,35,0,1,2,Medium,Own,0
CUST0000909,Customer_909,54,Male,Midwest,Water,Prepaid,House,13,0,1,3,High,Own,1
CUST0000910,Customer_910,77,Male,West,Multi-Utility,Residential,Apartment,1,1,1,2,Low,Other,1
CUST0000911,Customer_911,40,Female,Southeast,Gas,Residential,Condo,7,0,0,2,Medium,Rent,1
CUST0000912,Customer_912,48,Female,Midwest,Gas,Residential,Townhouse,31,1,0,2,High,Rent,0
CUST0000913,Customer_913,48,Male,Southwest,Dual Fuel,Commercial,Apartment,5,1,0,3,Medium-High,Rent,1
CUST0000914,Customer_914,68,Female,Northwest,Dual Fuel,Small Business,Apartment,77,1,1,4,Medium-High,Own,1
CUST0000915,Customer_915,43,Female,West,Water,Small Business,Apartment,7,0,0,5,Medium-High,Own,0
CUST0000916,Customer_916,49,Female,Southeast,Gas,Residential,House,26,0,0,3,Medium,Own,0
CUST0000917,Customer_917,54,Male,Southwest,Electricity,Residential,House,25,1,1,2,Low,Own,0
CUST0000918,Customer_918,47,Female,West,Gas,Commercial,Townhouse,33,0,0,4,Medium,Rent,0
CUST0000919,Customer_919,38,Male,Southeast,Dual Fuel,Commercial,Apartment,14,0,1,4,Low,Own,0
CUST0000920,Customer_920,47,Female,Southwest,Dual Fuel,Commercial,Townhouse,74,1,1,2,High,Own,1
CUST0000921,Customer_921,61,Male,Midwest,Electricity,Commercial,Condo,21,1,1,2,High,Rent,0
CUST0000922,Customer_922,29,Male,West,Gas,Commercial,House,43,1,1,3,Medium,Own,1
CUST0000923,Customer_923,46,Female,West,Gas,Small Business,Apartment,36,0,0,3,Medium-High,Other,0
CUST0000924,Customer_924,34,Male,Midwest,Multi-Utility,Commercial,Apartment,4,1,0,4,Medium,Own,1
CUST0000925,Customer_925,62,Male,Northeast,Water,Small Business,Apartment,35,0,0,3,Low,Rent,0
CUST0000926,Customer_926,22,Male,Southwest,Gas,Residential,Apartment,28,0,0,1,Medium-High,Rent,0
CUST0000927,Customer_927,36,Female,Midwest,Electricity,Residential,Mobile Home,82,1,0,2,Medium,Rent,0
CUST0000928,Customer_928,50,Male,West,Gas,Prepaid,Townhouse,76,0,1,5,Low,Own,1
CUST0000929,Customer_929,68,Female,Southwest,Electricity,Residential,Mobile Home,5,0,0,2,Medium-High,Own,1
CUST0000930,Customer_930,44,Male,Southwest,Dual Fuel,Commercial,House,3,0,0,1,High,Own,0
CUST0000931,Customer_931,36,Male,Northeast,Water,Residential,House,12,1,1,4,Medium-High,Rent,1
CUST0000932,Customer_932,73,Male,West,Gas,Residential,House,155,1,0,4,Medium,Own,1
CUST0000933,Customer_933,23,Female,Southeast,Gas,Residential,House,1,1,1,3,Medium,Rent,1
CUST0000934,Customer_934,18,Male,Northeast,Dual Fuel,Residential,Apartment,40,1,0,3,Medium-High,Own,1
CUST0000935,Customer_935,51,Male,Northeast,Electricity,Residential,Condo,33,1,1,6,Medium-High,Own,0
CUST0000936,Customer_936,37,Other,Southeast,Electricity,Residential,Apartment,37,1,1,1,High,Own,0
CUST0000937,Customer_937,29,Female,Southeast,Multi-Utility,Commercial,Mobile Home,8,0,1,3,High,Rent,1
CUST0000938,Customer_938,55,Male,Northeast,Dual Fuel,Residential,Mobile Home,9,0,0,3,High,Rent,0
CUST0000939,Customer_939,48,Male,Southwest,Dual Fuel,Residential,House,20,1,1,1,Medium-High,Own,0
CUST0000940,Customer_940,36,Female,Midwest,Electricity,Residential,Townhouse,3,0,0,3,Medium,Rent,1
CUST0000941,Customer_941,25,Male,Midwest,Electricity,Small Business,Apartment,2,0,1,4,Medium-High,Own,1
CUST0000942,Customer_942,58,Male,Northeast,Electricity,Small Business,Apartment,3,1,1,3,Medium-High,Rent,1
CUST0000943,Customer_943,54,Female,Southwest,Electricity,Small Business,Townhouse,30,1,1,5,Medium,Own,0
CUST0000944,Customer_944,43,Female,Southeast,Water,Residential,House,18,1,1,3,Medium,Rent,1
CUST0000945,Customer_945,72,Female,Northwest,Electricity,Residential,Townhouse,12,1,0,4,Medium,Rent,1
CUST0000946,Customer_946,28,Male,Northeast,Water,Small Business,Condo,13,1,1,4,High,Own,1
CUST0000947,Customer_947,22,Male,West,Electricity,Commercial,Townhouse,8,1,1,4,Medium,Own,0
CUST0000948,Customer_948,34,Female,Southwest,Electricity,Residential,Mobile Home,19,0,0,4,Medium-High,Own,0
CUST0000949,Customer_949,44,Male,West,Multi-Utility,Residential,Apartment,8,1,1,4,Medium,Own,1
CUST0000950,Customer_950,48,Female,West,Electricity,Residential,House,43,0,1,3,Medium-High,Other,1
CUST0000951,Customer_951,41,Female,Northeast,Electricity,Residential,House,4,0,1,3,Medium,Own,0
CUST0000952,Customer_952,50,Male,Southwest,Electricity,Small Business,House,106,1,1,2,Medium-High,Own,0
CUST0000953,Customer_953,26,Female,West,Electricity,Residential,House,3,0,0,4,Low,Rent,1
CUST0000954,Customer_954,66,Female,Southwest,Gas,Residential,Townhouse,103,0,0,2,Medium,Own,1
CUST0000955,Customer_955,43,Female,Midwest,Electricity,Residential,House,64,1,0,3,Low,Own,0
CUST0000956,Customer_956,61,Male,Northwest,Water,Prepaid,Mobile Home,41,0,1,2,Medium,Own,0
CUST0000957,Customer_957,50,Male,West,Dual Fuel,Commercial,Condo,87,1,1,4,Medium-High,Rent,0
CUST0000958,Customer_958,51,Female,West,Gas,Commercial,House,5,0,1,6,Medium-High,Rent,1
CUST0000959,Customer_959,53,Male,Southwest,Electricity,Residential,Apartment,6,0,1,4,Low,Rent,0
CUST0000960,Customer_960,51,Other,Northwest,Gas,Small Business,Apartment,10,1,0,3,Medium,Own,1
CUST0000961,Customer_961,54,Male,Midwest,Electricity,Residential,Apartment,10,1,1,3,High,Own,0
CUST0000962,Customer_962,64,Female,West,Gas,Residential,Apartment,13,1,1,3,Medium-High,Rent,0
CUST0000963,Customer_963,47,Male,Northeast,Water,Residential,House,30,1,1,2,Low,Rent,1
CUST0000964,Customer_964,55,Female,Southwest,Electricity,Small Business,Condo,1,1,1,2,Medium,Other,1
CUST0000965,Customer_965,43,Male,Southwest,Dual Fuel,Residential,Apartment,17,1,1,3,Medium-High,Own,0
CUST0000966,Customer_966,66,Male,West,Dual Fuel,Commercial,Townhouse,10,0,1,5,Low,Own,0
CUST0000967,Customer_967,34,Male,Midwest,Dual Fuel,Residential,Townhouse,33,0,1,3,Medium-High,Own,0
CUST0000968,Customer_968,72,Female,West,Electricity,Residential,House,151,0,1,3,Medium-High,Own,0
CUST0000969,Customer_969,44,Male,Southeast,Gas,Residential,House,26,0,1,5,Medium,Own,1
CUST0000970,Customer_970,23,Female,West,Dual Fuel,Residential,Condo,19,0,1,3,Medium-High,Own,0
CUST0000971,Customer_971,46,Female,Northwest,Electricity,Residential,Mobile Home,16,0,0,2,Medium-High,Own,0
CUST0000972,Customer_972,34,Male,Northwest,Dual Fuel,Residential,Apartment,55,1,1,2,Medium,Rent,0
CUST0000973,Customer_973,57,Female,Southeast,Electricity,Residential,House,2,1,0,2,Medium,Own,1
CUST0000974,Customer_974,35,Male,Northwest,Electricity,Residential,House,115,0,0,4,Medium-High,Own,0
CUST0000975,Customer_975,38,Other,Northwest,Water,Residential,House,19,1,0,2,Low,Other,1
CUST0000976,Customer_976,18,Female,Northeast,Water,Residential,House,13,1,0,4,Medium-High,Own,0
CUST0000977,Customer_977,38,Male,Southwest,Water,Residential,Apartment,131,0,0,5,High,Own,0
CUST0000978,Customer_978,18,Male,Northwest,Multi-Utility,Residential,Condo,98,1,1,2,High,Rent,0
CUST0000979,Customer_979,21,Male,Southwest,Electricity,Residential,House,36,0,1,1,Medium,Own,1
CUST0000980,Customer_980,56,Other,Midwest,Electricity,Commercial,House,1,1,0,3,Medium-High,Rent,1
CUST0000981,Customer_981,56,Male,West,Dual Fuel,Residential,Apartment,49,0,1,2,High,Rent,0
CUST0000982,Customer_982,51,Female,Northeast,Electricity,Residential,Townhouse,14,1,0,3,Medium,Own,0
CUST0000983,Customer_983,30,Male,Southeast,Water,Commercial,Apartment,17,1,0,3,Low,Rent,0
CUST0000984,Customer_984,44,Female,Midwest,Gas,Commercial,Mobile Home,6,1,1,3,Medium,Rent,0
CUST0000985,Customer_985,44,Male,Northeast,Electricity,Prepaid,Apartment,26,1,1,5,High,Rent,0
CUST0000986,Customer_986,27,Female,Northeast,Electricity,Small Business,House,49,1,0,2,Medium,Own,1
CUST0000987,Customer_987,67,Female,Southeast,Gas,Residential,House,11,0,0,2,Medium,Own,0
CUST0000988,Customer_988,58,Female,Southeast,Dual Fuel,Residential,Condo,100,1,0,5,Medium-High,Own,1
CUST0000989,Customer_989,41,Male,Southwest,Water,Small Business,Apartment,7,1,1,1,Medium-High,Own,1
CUST0000990,Customer_990,45,Male,West,Gas,Prepaid,Condo,2,1,0,1,Low,Own,1
CUST0000991,Customer_991,48,Male,Midwest,Gas,Small Business,Townhouse,37,1,1,5,Medium-High,Own,1
CUST0000992,Customer_992,18,Female,West,Electricity,Commercial,Condo,68,0,1,2,Medium-High,Own,1
CUST0000993,Customer_993,41,Male,Midwest,Electricity,Residential,House,110,0,1,1,Medium-High,Own,0
CUST0000994,Customer_994,34,Female,Northeast,Gas,Residential,Townhouse,52,1,1,3,Medium-High,Own,1
CUST0000995,Customer_995,29,Male,Northwest,Electricity,Commercial,Apartment,8,0,1,1,Medium,Rent,0
CUST0000996,Customer_996,40,Female,Northwest,Electricity,Small Business,Apartment,136,0,1,3,High,Own,1
CUST0000997,Customer_997,71,Female,Southeast,Gas,Prepaid,Apartment,90,1,1,3,Medium,Own,1
CUST0000998,Customer_998,54,Female,Southeast,Gas,Small Business,Condo,6,0,0,3,Medium,Own,1
CUST0000999,Customer_999,36,Male,Northeast,Electricity,Residential,House,29,0,1,2,Medium-High,Rent,0
CUST0001000,Customer_1000,53,Male,Northeast,Gas,Residential,Apartment,29,1,0,5,Medium-High,Rent,1
CUST0001001,Customer_1001,65,Male,Midwest,Gas,Commercial,House,21,0,1,2,Medium-High,Rent,1
CUST0001002,Customer_1002,58,Male,Northeast,Electricity,Small Business,Apartment,149,0,0,3,Low,Rent,1
CUST0001003,Customer_1003,45,Female,Midwest,Multi-Utility,Residential,House,2,0,0,5,Medium,Own,1
CUST0001004,Customer_1004,35,Female,West,Electricity,Residential,House,35,1,0,3,Low,Own,0
CUST0001005,Customer_1005,55,Female,Southeast,Dual Fuel,Residential,House,8,1,1,2,Medium,Rent,1
CUST0001006,Customer_1006,50,Male,Southeast,Electricity,Residential,Apartment,26,0,0,1,Medium-High,Own,0
CUST0001007,Customer_1007,58,Female,Northwest,Dual Fuel,Small Business,Townhouse,54,0,0,6,Medium-High,Own,1
CUST0001008,Customer_1008,54,Female,Northwest,Electricity,Residential,House,10,1,0,4,Medium-High,Rent,1
CUST0001009,Customer_1009,60,Female,Southeast,Water,Residential,Apartment,17,0,0,5,Low,Own,1
CUST0001010,Customer_1010,36,Male,West,Electricity,Commercial,House,108,1,1,4,Medium,Rent,1
CUST0001011,Customer_1011,64,Male,West,Water,Residential,Townhouse,51,1,1,2,Medium-High,Own,0
CUST0001012,Customer_1012,47,Male,Southwest,Gas,Commercial,House,30,0,0,1,Medium-High,Rent,1
CUST0001013,Customer_1013,76,Female,Midwest,Electricity,Residential,House,9,1,1,5,High,Other,0
CUST0001014,Customer_1014,34,Female,Northwest,Water,Prepaid,House,19,0,1,3,High,Rent,0
CUST0001015,Customer_1015,71,Male,Midwest,Electricity,Residential,Mobile Home,53,0,1,2,High,Own,0
CUST0001016,Customer_1016,47,Male,Northwest,Multi-Utility,Residential,Apartment,61,0,1,3,Medium,Rent,0
CUST0001017,Customer_1017,35,Female,Southwest,Electricity,Commercial,House,10,1,0,1,Medium-High,Rent,1
CUST0001018,Customer_1018,37,Female,Southeast,Gas,Small Business,House,39,0,1,2,Medium,Own,1
CUST0001019,Customer_1019,40,Male,Midwest,Water,Residential,House,3,0,1,3,Low,Rent,1
CUST0001020,Customer_1020,51,Female,Northwest,Electricity,Prepaid,House,1,0,1,1,Low,Own,0
CUST0001021,Customer_1021,52,Other,Midwest,Electricity,Residential,Townhouse,28,1,1,1,Medium,Own,1
CUST0001022,Customer_1022,36,Female,Southeast,Water,Prepaid,Apartment,9,0,0,3,Low,Own,0
CUST0001023,Customer_1023,44,Male,Northeast,Water,Residential,Condo,2,0,0,3,High,Rent,0
CUST0001024,Customer_1024,77,Female,Northwest,Multi-Utility,Residential,House,47,1,1,2,Medium,Own,0
CUST0001025,Customer_1025,70,Female,Northeast,Electricity,Residential,Apartment,24,1,0,1,Medium-High,Rent,1
CUST0001026,Customer_1026,51,Male,Southwest,Gas,Residential,House,57,1,1,6,High,Own,1
CUST0001027,Customer_1027,45,Female,West,Electricity,Residential,House,39,0,1,1,High,Own,1
CUST0001028,Customer_1028,46,Female,Midwest,Electricity,Residential,Condo,47,1,1,1,High,Other,0
CUST0001029,Customer_1029,54,Female,Northwest,Water,Residential,House,13,1,0,2,Medium-High,Own,0
CUST0001030,Customer_1030,29,Male,Midwest,Electricity,Residential,Condo,10,0,0,2,Medium,Own,0
CUST0001031,Customer_1031,41,Female,Southwest,Gas,Residential,Townhouse,33,1,0,3,Medium-High,Own,0
CUST0001032,Customer_1032,19,Female,Southwest,Gas,Commercial,House,8,1,0,5,Medium-High,Rent,0
CUST0001033,Customer_1033,50,Male,Midwest,Water,Small Business,Townhouse,60,1,0,3,High,Rent,0
CUST0001034,Customer_1034,54,Female,Northwest,Dual Fuel,Small Business,House,26,1,0,4,High,Rent,1
