customer_id,customer_name,age,gender,region,account_start_date,account_tenure_months,service_type,contract_type,dwelling_type,has_autopay,paperless_billing,family_size,income_bracket,home_ownership,churned
CUST0001755,Customer_1755,55,Female,West,2024-01-01,12,Electricity,Small Business,Apartment,1,0,4,Low,Lease,1
CUST0001756,Customer_1756,68,Male,Southeast,2022-11-01,26,Electricity,Commercial,Single Family,0,1,1,High,Rent,0
CUST0001757,Customer_1757,45,Female,Gulf Coast,2024-02-01,11,Electricity+Gas,Small Business,Single Family,1,0,1,High,Rent,0
CUST0001758,Customer_1758,62,Other,Midwest,2024-07-02,6,Gas,Residential,Apartment,0,1,5,Low,Rent,0
CUST0001759,Customer_1759,72,Female,Southeast,2013-03-02,142,Electricity,Residential,Townhouse,1,0,3,Medium-Low,Rent,0
CUST0001760,Customer_1760,67,Female,Gulf Coast,1994-12-31,360,Electricity+Gas,Commercial,Condo,1,0,4,Medium,Own,0
CUST0001761,Customer_1761,72,Male,Southeast,2024-03-02,10,Water,Residential,Mobile Home,1,0,2,Medium-Low,Own,1
CUST0001762,Customer_1762,59,Male,Southeast,2024-10-01,3,Electricity+Gas,Residential,Condo,1,0,3,Medium,Own,0
CUST0001763,Customer_1763,49,Male,Southeast,2023-01-01,24,Electricity+Water,Residential,Apartment,1,1,3,Medium-Low,Lease,0
CUST0001764,Customer_1764,23,Female,West,2021-12-01,37,Electricity,Residential,Townhouse,1,1,2,Medium-High,Rent,0
CUST0001765,Customer_1765,44,Female,Northeast,2023-12-02,13,Water,Residential,Single Family,0,1,7,Medium-Low,Own,0
CUST0001766,Customer_1766,35,Other,Southeast,2023-04-02,21,Electricity+Gas,Residential,Single Family,1,1,3,Medium,Own,0
CUST0001767,Customer_1767,80,Male,Northeast,2023-12-02,13,Electricity+Gas,Residential,Single Family,0,0,6,Medium,Rent,0
CUST0001768,Customer_1768,45,Male,West,2017-08-01,89,Electricity+Gas,Residential,Single Family,0,1,1,High,Own,0
CUST0001769,Customer_1769,49,Female,Southeast,2018-11-01,74,Electricity,Residential,Single Family,0,1,4,Medium,Own,0
CUST0001770,Customer_1770,56,Female,Southeast,2020-01-01,60,Electricity,Residential,Condo,1,1,1,Low,Rent,1
CUST0001771,Customer_1771,48,Male,Southwest,2022-08-02,29,Electricity+Gas,Residential,Apartment,0,1,1,Medium-Low,Own,1
CUST0001772,Customer_1772,73,Female,West,2013-01-31,143,Electricity,Residential,Condo,1,0,1,Medium,Own,0
CUST0001773,Customer_1773,38,Female,West,2007-08-02,209,Electricity+Gas,Commercial,Mobile Home,0,0,3,Medium-High,Lease,1
CUST0001774,Customer_1774,50,Female,Southeast,2024-02-01,11,Electricity+Gas,Residential,Mobile Home,0,0,3,Medium,Rent,1
CUST0001775,Customer_1775,36,Female,West,2023-10-02,15,Gas,Residential,Mobile Home,1,1,1,Medium,Own,0
CUST0001776,Customer_1776,28,Male,Midwest,2021-05-02,44,Electricity,Residential,Townhouse,0,0,1,Medium-High,Lease,0
CUST0001777,Customer_1777,38,Other,Northeast,2024-08-01,5,Electricity,Residential,Apartment,0,1,2,Low,Lease,1
CUST0001778,Customer_1778,47,Female,West,2022-03-03,34,Electricity,Residential,Apartment,0,0,1,Medium-High,Own,0
CUST0001779,Customer_1779,41,Male,Midwest,2020-09-01,52,Electricity,Commercial,Condo,1,1,2,Medium-High,Own,0
CUST0001780,Customer_1780,37,Male,Southwest,2021-05-02,44,Electricity,Residential,Condo,1,1,2,Medium-High,Own,0
CUST0001781,Customer_1781,26,Female,Gulf Coast,2023-01-01,24,Electricity,Small Business,Mobile Home,1,1,3,High,Lease,1
CUST0001782,Customer_1782,46,Male,Southwest,2021-03-02,46,Electricity,Commercial,Townhouse,0,0,3,Medium-Low,Rent,1
CUST0001783,Customer_1783,25,Male,Northeast,2009-01-30,191,Electricity,Residential,Apartment,1,0,8,Medium,Own,1
CUST0001784,Customer_1784,59,Female,Gulf Coast,2023-12-02,13,Electricity+Water,Residential,Mobile Home,1,1,7,Medium-Low,Own,0
CUST0001785,Customer_1785,49,Male,Southeast,2019-10-02,63,Electricity+Water,Residential,Mobile Home,1,1,1,Medium-Low,Rent,1
CUST0001786,Customer_1786,26,Female,Midwest,2024-11-01,2,Electricity,Residential,Apartment,1,0,3,Medium-Low,Own,0
CUST0001787,Customer_1787,43,Male,Southeast,2024-09-01,4,Electricity,Small Business,Apartment,1,1,5,Medium-High,Rent,1
CUST0001788,Customer_1788,36,Female,Southeast,2020-12-31,48,Gas,Small Business,Condo,0,0,3,Low,Own,1
CUST0001789,Customer_1789,52,Male,West,2024-07-02,6,Electricity,Residential,Apartment,0,1,1,Medium-Low,Own,0
CUST0001790,Customer_1790,68,Male,Midwest,2024-12-01,1,Electricity+Gas,Residential,Condo,1,1,1,Medium,Own,1
CUST0001791,Customer_1791,19,Male,Southwest,2024-02-01,11,Gas,Residential,Single Family,1,1,7,Medium-High,Lease,1
CUST0001792,Customer_1792,49,Female,West,2020-12-01,49,Electricity,Residential,Apartment,0,1,3,Medium,Lease,0
CUST0001793,Customer_1793,45,Female,Southeast,2019-01-01,72,Water,Residential,Apartment,1,0,2,Low,Lease,0
CUST0001794,Customer_1794,58,Male,Southwest,2023-12-02,13,Water,Small Business,Townhouse,0,1,5,Medium,Lease,1
CUST0001795,Customer_1795,51,Female,West,2019-07-02,66,Electricity+Water,Residential,Single Family,1,1,2,Medium-Low,Own,0
CUST0001796,Customer_1796,36,Female,West,2024-01-01,12,Electricity,Small Business,Single Family,0,1,1,High,Rent,1
CUST0001797,Customer_1797,43,Other,Midwest,2020-04-01,57,Electricity+Water,Residential,Condo,1,1,1,High,Own,0
CUST0001798,Customer_1798,36,Male,Southeast,2022-06-02,31,Electricity+Gas,Small Business,Single Family,0,0,3,Low,Rent,1
CUST0001799,Customer_1799,64,Female,Midwest,2019-10-02,63,Electricity+Gas,Commercial,Single Family,1,0,2,Medium,Own,0
CUST0001800,Customer_1800,48,Male,Midwest,1998-07-02,318,Electricity+Water,Small Business,Townhouse,1,1,3,Medium-High,Own,1
CUST0001801,Customer_1801,76,Male,Southeast,2011-03-02,166,Electricity+Water,Residential,Apartment,1,1,5,Medium-Low,Own,1
CUST0001802,Customer_1802,47,Other,West,2024-12-01,1,Electricity+Gas,Residential,Condo,0,1,3,Medium,Own,1
CUST0001803,Customer_1803,37,Female,Northeast,2014-04-02,129,Electricity,Residential,Apartment,0,0,1,Medium-Low,Rent,0
CUST0001804,Customer_1804,25,Male,Gulf Coast,2024-09-01,4,Gas,Residential,Townhouse,0,0,2,Low,Rent,1
CUST0001805,Customer_1805,20,Male,West,2009-10-01,183,Electricity+Gas,Commercial,Apartment,0,1,7,High,Rent,0
CUST0001806,Customer_1806,24,Female,Southeast,2023-06-02,19,Water,Residential,Mobile Home,0,1,3,Medium,Own,1
CUST0001807,Customer_1807,52,Female,Northeast,2022-09-01,28,Electricity+Gas,Residential,Single Family,1,1,2,Medium-High,Rent,0
CUST0001808,Customer_1808,55,Male,West,2024-08-01,5,Gas,Small Business,Single Family,1,1,3,Medium,Rent,1
CUST0001809,Customer_1809,24,Female,West,2024-06-01,7,Gas,Residential,Mobile Home,0,1,2,Medium-Low,Own,1
CUST0001810,Customer_1810,61,Male,Gulf Coast,2018-08-02,77,Electricity,Residential,Townhouse,0,0,2,Medium-Low,Own,1
CUST0001811,Customer_1811,40,Male,Southeast,2010-08-01,173,Electricity+Water,Residential,Townhouse,1,1,4,Medium-High,Rent,0
CUST0001812,Customer_1812,50,Female,Northeast,2020-05-02,56,Electricity,Residential,Single Family,1,0,5,Low,Rent,1
CUST0001813,Customer_1813,72,Male,Gulf Coast,2018-10-01,75,Electricity+Gas,Small Business,Apartment,0,1,1,Medium-Low,Own,0
CUST0001814,Customer_1814,61,Male,Southeast,2017-11-01,86,Electricity+Water,Small Business,Single Family,1,1,8,Medium-Low,Own,0
CUST0001815,Customer_1815,43,Female,West,2023-07-03,18,Gas,Residential,Single Family,1,1,1,Medium-Low,Own,0
CUST0001816,Customer_1816,34,Female,Northeast,2024-11-01,2,Water,Residential,Apartment,1,1,3,Low,Own,0
CUST0001817,Customer_1817,18,Male,West,2024-12-01,1,Water,Residential,Mobile Home,1,0,3,Medium-High,Own,1
CUST0001818,Customer_1818,37,Female,Northeast,2022-12-01,25,Electricity,Residential,Single Family,0,0,2,Medium-Low,Own,0
CUST0001819,Customer_1819,44,Female,West,2023-09-01,16,Gas,Residential,Single Family,1,1,1,Medium-High,Own,0
CUST0001820,Customer_1820,33,Male,Midwest,2024-10-01,3,Electricity+Gas,Small Business,Single Family,0,1,5,Medium-Low,Own,1
CUST0001821,Customer_1821,46,Female,Gulf Coast,2024-02-01,11,Gas,Residential,Townhouse,1,0,2,Medium,Rent,0
CUST0001822,Customer_1822,49,Male,Northeast,2024-06-01,7,Electricity+Gas,Residential,Apartment,0,1,3,Medium,Own,1
CUST0001823,Customer_1823,44,Male,Southeast,2012-10-01,147,Electricity+Gas,Residential,Single Family,0,0,8,Medium-High,Rent,1
CUST0001824,Customer_1824,38,Female,Northeast,2024-04-02,9,Electricity,Residential,Condo,0,1,2,Medium-High,Own,1
CUST0001825,Customer_1825,50,Other,Gulf Coast,2021-03-02,46,Gas,Residential,Single Family,0,1,2,Medium,Own,1
CUST0001826,Customer_1826,54,Male,Southwest,2020-08-01,53,Electricity,Residential,Single Family,0,0,2,Medium-High,Own,0
CUST0001827,Customer_1827,31,Male,Midwest,2021-01-31,47,Electricity,Residential,Single Family,1,0,4,Low,Own,0
CUST0001828,Customer_1828,69,Female,Northeast,2024-07-02,6,Electricity+Gas,Residential,Single Family,0,1,2,Medium,Lease,0
CUST0001829,Customer_1829,46,Male,Midwest,2023-01-31,23,Electricity+Gas,Residential,Single Family,1,1,2,Medium,Own,0
CUST0001830,Customer_1830,48,Male,Southeast,2024-10-01,3,Electricity,Commercial,Single Family,1,1,4,Medium-Low,Own,0
CUST0001831,Customer_1831,58,Male,Southeast,2022-07-02,30,Water,Residential,Apartment,0,0,3,Medium,Own,0
CUST0001832,Customer_1832,51,Female,West,2024-01-01,12,Gas,Residential,Single Family,0,1,2,Medium,Own,1
CUST0001833,Customer_1833,62,Male,Northeast,2020-12-01,49,Electricity+Water,Residential,Single Family,1,1,2,Medium,Rent,0
CUST0001834,Customer_1834,52,Male,Southwest,2019-03-03,70,Gas,Residential,Single Family,1,0,1,Low,Own,0
CUST0001835,Customer_1835,38,Female,West,2021-04-02,45,Electricity,Residential,Single Family,1,1,3,Medium,Own,0
CUST0001836,Customer_1836,53,Female,Gulf Coast,2022-03-03,34,Water,Small Business,Single Family,1,1,1,Medium-High,Own,0
CUST0001837,Customer_1837,30,Female,West,2022-08-02,29,Electricity+Gas,Small Business,Single Family,1,0,2,Medium,Own,0
CUST0001838,Customer_1838,49,Male,Southeast,2015-11-01,110,Gas,Residential,Mobile Home,1,1,1,Medium,Rent,1
CUST0001839,Customer_1839,47,Female,Southwest,2023-11-01,14,Gas,Residential,Apartment,0,0,2,High,Own,1
CUST0001840,Customer_1840,44,Male,Northeast,2018-06-02,79,Electricity,Residential,Townhouse,1,1,5,Medium-High,Own,1
CUST0001841,Customer_1841,46,Male,Northeast,2017-12-01,85,Electricity,Residential,Condo,0,0,4,High,Own,0
CUST0001842,Customer_1842,19,Female,Southwest,2022-05-02,32,Electricity,Residential,Townhouse,0,0,2,Low,Own,0
CUST0001843,Customer_1843,39,Male,Gulf Coast,2023-04-02,21,Electricity+Gas,Commercial,Townhouse,0,1,1,Medium,Lease,0
CUST0001844,Customer_1844,49,Male,Northeast,2021-11-01,38,Electricity+Water,Residential,Apartment,1,1,2,Medium-Low,Own,0
CUST0001845,Customer_1845,50,Male,Northeast,2024-08-01,5,Water,Small Business,Apartment,1,1,1,Medium,Rent,1
CUST0001846,Customer_1846,32,Male,Southwest,2024-11-01,2,Electricity,Residential,Mobile Home,0,1,1,Medium,Own,0
CUST0001847,Customer_1847,66,Male,Southeast,2024-06-01,7,Electricity+Water,Residential,Single Family,1,1,1,Medium,Own,1
CUST0001848,Customer_1848,35,Other,Southwest,2024-01-01,12,Gas,Residential,Single Family,0,1,4,Medium,Own,1
CUST0001849,Customer_1849,62,Male,Southeast,2021-07-02,42,Electricity,Small Business,Single Family,0,1,3,Medium-High,Rent,1
CUST0001850,Customer_1850,54,Male,Northeast,2015-08-02,113,Water,Residential,Condo,1,1,5,Medium,Rent,1
CUST0001851,Customer_1851,38,Male,Midwest,2023-09-01,16,Electricity,Residential,Apartment,0,0,2,Medium-High,Rent,1
CUST0001852,Customer_1852,74,Female,Gulf Coast,2011-05-02,164,Electricity,Commercial,Condo,0,1,3,High,Own,1
CUST0001853,Customer_1853,30,Female,West,2009-08-01,185,Electricity,Commercial,Apartment,0,1,2,Medium-High,Rent,0
CUST0001854,Customer_1854,61,Male,West,2009-01-30,191,Gas,Commercial,Apartment,0,1,1,Medium-Low,Own,0
CUST0001855,Customer_1855,63,Female,Southeast,2015-12-02,109,Electricity,Residential,Apartment,0,0,4,Medium-Low,Lease,1
CUST0001856,Customer_1856,37,Male,Gulf Coast,2022-10-02,27,Water,Commercial,Apartment,0,0,1,Medium-Low,Own,0
CUST0001857,Customer_1857,68,Male,Southeast,2024-09-01,4,Gas,Small Business,Townhouse,1,1,1,Medium-Low,Own,0
CUST0001858,Customer_1858,44,Male,Gulf Coast,2020-10-31,50,Gas,Commercial,Single Family,0,1,1,Medium-High,Own,0
CUST0001859,Customer_1859,52,Male,Midwest,2020-12-01,49,Electricity,Commercial,Apartment,1,1,3,Low,Own,0
CUST0001860,Customer_1860,51,Male,Southeast,2015-08-02,113,Water,Commercial,Single Family,1,1,5,Medium-High,Own,1
CUST0001861,Customer_1861,45,Female,Southeast,1997-06-01,331,Gas,Residential,Apartment,0,1,2,Medium-High,Own,0
CUST0001862,Customer_1862,60,Male,Southwest,2021-07-02,42,Gas,Residential,Apartment,1,1,3,Medium,Own,0
CUST0001863,Customer_1863,59,Female,Northeast,2022-12-01,25,Water,Small Business,Condo,0,1,2,Medium-Low,Rent,1
CUST0001864,Customer_1864,21,Male,Gulf Coast,2024-01-01,12,Electricity,Residential,Condo,0,0,3,Low,Own,1
CUST0001865,Customer_1865,67,Male,Southeast,2024-12-01,1,Gas,Residential,Apartment,1,1,1,Medium-Low,Own,0
CUST0001866,Customer_1866,23,Male,Southeast,2021-07-02,42,Electricity+Gas,Small Business,Single Family,1,1,3,Low,Rent,0
CUST0001867,Customer_1867,63,Female,Southeast,2020-12-31,48,Gas,Residential,Condo,0,1,1,Medium-High,Own,1
CUST0001868,Customer_1868,64,Male,Northeast,2016-05-02,104,Electricity,Residential,Single Family,0,0,1,Medium,Rent,1
CUST0001869,Customer_1869,31,Female,West,2021-07-02,42,Electricity,Residential,Apartment,0,1,3,Medium-Low,Rent,1
CUST0001870,Customer_1870,41,Male,Southwest,2012-08-31,148,Electricity,Residential,Single Family,1,1,4,Low,Own,0
CUST0001871,Customer_1871,31,Male,West,2020-02-01,59,Electricity+Water,Small Business,Single Family,1,1,6,Medium,Own,0
CUST0001872,Customer_1872,44,Male,Northeast,2015-11-01,110,Electricity,Commercial,Apartment,0,1,1,Medium-High,Own,1
CUST0001873,Customer_1873,43,Male,Gulf Coast,2024-04-02,9,Electricity,Small Business,Single Family,0,1,3,Medium-High,Own,0
CUST0001874,Customer_1874,59,Male,Southeast,2015-05-02,116,Water,Small Business,Mobile Home,0,0,1,Medium-Low,Rent,1
CUST0001875,Customer_1875,67,Male,Gulf Coast,2019-06-02,67,Gas,Residential,Apartment,1,1,3,High,Lease,0
CUST0001876,Customer_1876,68,Female,Northeast,2024-02-01,11,Gas,Residential,Apartment,1,1,3,Medium,Rent,0
CUST0001877,Customer_1877,39,Male,West,2024-01-01,12,Electricity+Gas,Small Business,Single Family,0,1,3,Medium-Low,Own,0
CUST0001878,Customer_1878,44,Female,Southwest,2012-01-01,156,Electricity+Gas,Small Business,Single Family,0,1,5,Medium-Low,Lease,0
CUST0001879,Customer_1879,22,Male,Southeast,2024-12-01,1,Electricity+Gas,Residential,Townhouse,0,1,1,Low,Rent,0
CUST0001880,Customer_1880,35,Female,Northeast,2021-12-01,37,Electricity,Small Business,Townhouse,0,1,3,Medium,Rent,1
CUST0001881,Customer_1881,62,Female,Southwest,2023-03-03,22,Water,Commercial,Apartment,1,1,5,Medium-High,Own,0
CUST0001882,Customer_1882,72,Male,Northeast,2019-08-02,65,Electricity,Residential,Apartment,0,1,1,Medium,Own,0
CUST0001883,Customer_1883,29,Male,Midwest,2015-12-02,109,Electricity,Residential,Apartment,1,1,1,Medium-High,Own,0
CUST0001884,Customer_1884,39,Female,Southwest,2022-11-01,26,Electricity,Residential,Townhouse,1,1,1,Medium,Own,1
CUST0001885,Customer_1885,47,Female,West,2022-04-02,33,Water,Residential,Townhouse,0,1,4,High,Own,0
CUST0001886,Customer_1886,52,Male,Gulf Coast,2004-12-31,240,Electricity+Gas,Commercial,Townhouse,1,1,1,Medium-High,Lease,0
CUST0001887,Customer_1887,35,Male,Southeast,2017-06-01,91,Water,Commercial,Condo,0,1,3,Low,Rent,1
CUST0001888,Customer_1888,54,Female,Southeast,2013-09-01,136,Electricity+Gas,Residential,Apartment,0,1,3,Low,Rent,0
CUST0001889,Customer_1889,40,Male,Southeast,2022-03-03,34,Electricity,Small Business,Single Family,1,0,4,Medium-High,Own,1
CUST0001890,Customer_1890,47,Female,West,2023-09-01,16,Electricity,Small Business,Apartment,1,0,5,Medium-Low,Own,1
CUST0001891,Customer_1891,56,Male,Gulf Coast,2022-06-02,31,Electricity+Gas,Residential,Apartment,0,1,4,Medium-Low,Own,0
CUST0001892,Customer_1892,48,Male,Gulf Coast,2018-10-01,75,Electricity,Residential,Single Family,0,1,1,Medium-High,Own,0
CUST0001893,Customer_1893,41,Female,Gulf Coast,2024-07-02,6,Electricity,Small Business,Apartment,0,1,6,High,Own,1
CUST0001894,Customer_1894,46,Female,Gulf Coast,2023-07-03,18,Electricity+Water,Small Business,Townhouse,0,1,3,Medium-High,Own,1
CUST0001895,Customer_1895,46,Male,Gulf Coast,2024-11-01,2,Electricity+Gas,Residential,Townhouse,0,1,4,Medium-High,Own,1
CUST0001896,Customer_1896,42,Male,Southeast,2022-04-02,33,Electricity,Residential,Condo,0,0,3,Low,Own,1
CUST0001897,Customer_1897,44,Female,Gulf Coast,2016-04-01,105,Water,Residential,Condo,1,1,2,Low,Own,0
CUST0001898,Customer_1898,71,Female,West,2024-12-01,1,Electricity+Gas,Small Business,Single Family,1,1,1,Medium,Own,1
CUST0001899,Customer_1899,56,Male,Northeast,2019-06-02,67,Electricity,Residential,Apartment,0,1,2,Medium,Rent,1
CUST0001900,Customer_1900,43,Female,Northeast,2011-08-02,161,Gas,Residential,Apartment,1,1,1,Low,Rent,1
CUST0001901,Customer_1901,58,Female,Southeast,2023-09-01,16,Electricity,Small Business,Single Family,0,1,2,Medium-High,Rent,1
CUST0001902,Customer_1902,42,Female,West,2019-03-03,70,Electricity,Residential,Single Family,0,1,1,Medium,Own,0
CUST0001903,Customer_1903,65,Female,Southwest,2006-08-01,221,Electricity,Residential,Single Family,1,1,2,Medium,Rent,0
CUST0001904,Customer_1904,53,Male,Southeast,2008-08-31,196,Electricity+Water,Commercial,Single Family,1,1,2,Medium,Rent,0
CUST0001905,Customer_1905,46,Female,West,2023-09-01,16,Gas,Residential,Condo,0,1,4,Low,Lease,0
CUST0001906,Customer_1906,54,Female,Northeast,2024-07-02,6,Water,Residential,Single Family,0,1,3,Medium,Own,0
CUST0001907,Customer_1907,24,Male,West,2024-04-02,9,Electricity,Residential,Single Family,1,0,2,Medium-High,Rent,1
CUST0001908,Customer_1908,31,Male,West,2019-01-01,72,Electricity,Residential,Single Family,1,1,3,Medium-Low,Lease,0
CUST0001909,Customer_1909,30,Male,Gulf Coast,2018-08-02,77,Electricity+Water,Residential,Townhouse,0,1,2,Medium-High,Own,1
CUST0001910,Customer_1910,50,Female,Northeast,2019-06-02,67,Gas,Residential,Single Family,0,1,3,Medium-Low,Own,0
CUST0001911,Customer_1911,73,Male,Gulf Coast,2023-01-01,24,Electricity+Water,Residential,Single Family,1,0,1,Medium,Own,0
CUST0001912,Customer_1912,81,Female,Southeast,2024-02-01,11,Electricity,Residential,Single Family,0,0,2,Medium,Rent,1
CUST0001913,Customer_1913,57,Female,Midwest,2020-09-01,52,Electricity+Water,Residential,Single Family,0,1,1,Medium-Low,Own,1
CUST0001914,Customer_1914,55,Female,Midwest,2021-10-01,39,Gas,Residential,Single Family,0,1,2,Medium,Rent,1
CUST0001915,Customer_1915,20,Female,Southwest,2018-07-02,78,Electricity,Residential,Townhouse,1,1,3,Medium-High,Rent,0
CUST0001916,Customer_1916,39,Other,Gulf Coast,2022-03-03,34,Electricity+Gas,Residential,Single Family,0,1,4,Medium-High,Own,1
CUST0001917,Customer_1917,36,Male,Southwest,2023-01-01,24,Water,Residential,Single Family,1,1,4,High,Own,0
CUST0001918,Customer_1918,38,Female,Gulf Coast,2023-05-03,20,Electricity,Residential,Single Family,0,1,4,Medium-High,Lease,0
CUST0001919,Customer_1919,45,Male,Southeast,2023-11-01,14,Electricity+Water,Residential,Condo,1,0,2,High,Rent,0
CUST0001920,Customer_1920,40,Female,Southeast,2023-07-03,18,Electricity+Gas,Residential,Single Family,0,1,2,Medium,Rent,0
CUST0001921,Customer_1921,18,Male,Midwest,2024-08-01,5,Electricity,Small Business,Mobile Home,0,1,3,Medium,Own,1
CUST0001922,Customer_1922,59,Other,Southeast,2022-12-01,25,Electricity,Residential,Condo,1,0,2,Medium-Low,Rent,0
CUST0001923,Customer_1923,31,Female,Gulf Coast,2024-11-01,2,Gas,Residential,Apartment,1,0,1,Medium-Low,Lease,0
CUST0001924,Customer_1924,51,Female,West,2024-01-01,12,Electricity,Residential,Townhouse,1,0,3,Medium-Low,Rent,1
CUST0001925,Customer_1925,79,Male,Midwest,2018-03-02,82,Gas,Residential,Apartment,0,0,1,Medium-High,Own,0
CUST0001926,Customer_1926,34,Male,West,2023-01-31,23,Water,Residential,Apartment,1,1,2,Medium,Rent,1
CUST0001927,Customer_1927,18,Female,Midwest,2019-07-02,66,Electricity+Gas,Residential,Apartment,1,1,1,Medium-Low,Own,1
CUST0001928,Customer_1928,43,Male,Northeast,2018-10-01,75,Gas,Small Business,Apartment,1,0,3,Medium-High,Own,0
CUST0001929,Customer_1929,64,Female,Midwest,2020-09-01,52,Electricity,Small Business,Single Family,1,0,2,Medium,Rent,0
CUST0001930,Customer_1930,77,Male,Southwest,2009-01-30,191,Electricity+Water,Residential,Apartment,1,0,3,Low,Own,0
CUST0001931,Customer_1931,29,Female,Gulf Coast,2024-12-01,1,Electricity,Residential,Townhouse,0,1,4,Low,Own,1
CUST0001932,Customer_1932,55,Male,Northeast,2018-05-02,80,Electricity,Residential,Single Family,1,1,5,Low,Own,0
CUST0001933,Customer_1933,41,Female,Midwest,2009-01-30,191,Electricity+Gas,Small Business,Mobile Home,0,0,1,Medium-Low,Own,0
CUST0001934,Customer_1934,46,Female,Northeast,2015-03-03,118,Water,Residential,Single Family,1,1,1,Medium-High,Own,0
