customer_id,census_median_income,neighborhood_crime_index,area_avg_property_value,distance_to_service_center_miles,num_competitors_in_area,area_satisfaction_index,renewable_energy_adoption_pct,avg_outages_per_year_area
CUST0001671,84264.0,3.0,298381.0,29.8,0,4.7,6.0,2
CUST0001672,64831.0,8.97,593818.0,27.5,4,3.18,6.1,5
CUST0001673,49763.0,6.91,305687.0,5.9,0,2.31,30.9,3
CUST0001674,63705.0,7.21,128447.0,29.5,2,2.63,16.4,3
CUST0001675,52668.0,9.59,406598.0,37.2,0,4.05,5.9,2
CUST0001676,84327.0,3.72,227394.0,23.7,1,3.84,31.9,2
CUST0001677,117150.0,2.3,386498.0,33.5,1,4.53,12.4,2
CUST0001678,65086.0,5.6,442697.0,14.1,0,4.95,32.6,3
CUST0001679,46764.0,7.71,275534.0,32.3,0,2.12,0.4,3
CUST0001680,55139.0,3.25,467925.0,18.9,4,3.21,6.5,1
CUST0001681,83327.0,1.76,574570.0,46.9,1,2.11,21.9,7
CUST0001682,59129.0,7.56,147410.0,29.0,1,3.13,31.8,0
CUST0001683,97462.0,9.01,427520.0,8.2,2,4.49,23.3,3
CUST0001684,84031.0,6.84,435947.0,9.3,2,3.54,32.6,2
CUST0001685,110661.0,1.35,280596.0,10.5,2,2.13,29.2,2
CUST0001686,72355.0,7.67,105911.0,34.4,1,3.73,1.9,5
CUST0001687,99162.0,4.45,378323.0,28.5,4,2.24,29.5,3
CUST0001688,83305.0,3.86,553822.0,11.1,1,3.37,23.0,3
CUST0001689,106739.0,1.12,317777.0,22.6,3,3.03,12.0,4
CUST0001690,55651.0,4.49,409060.0,20.1,3,2.73,9.9,1
CUST0001691,52391.0,4.39,563414.0,24.9,0,4.92,29.0,4
CUST0001692,67143.0,4.17,444205.0,20.1,0,3.4,0.3,2
CUST0001693,79011.0,3.58,448660.0,1.1,0,3.32,34.2,4
CUST0001694,52880.0,6.25,399263.0,48.7,4,3.55,11.7,4
CUST0001695,117451.0,7.96,208399.0,28.0,3,2.88,6.6,2
CUST0001696,67815.0,3.26,535391.0,31.0,1,3.08,14.6,6
CUST0001697,37824.0,6.45,360687.0,12.7,1,3.47,39.9,3
CUST0001698,49581.0,7.39,475743.0,24.9,4,3.85,11.2,3
CUST0001699,102711.0,6.7,543079.0,48.4,3,4.63,8.8,2
CUST0001700,34212.0,9.81,424096.0,47.4,0,2.7,16.1,5
CUST0001701,59652.0,4.77,295495.0,17.5,2,2.85,36.5,1
CUST0001702,80965.0,8.61,165571.0,39.8,3,4.18,33.1,3
CUST0001703,44751.0,6.76,416947.0,30.1,1,2.26,17.5,5
CUST0001704,111995.0,1.43,440946.0,46.8,1,2.42,6.7,0
CUST0001705,74995.0,2.44,359558.0,17.3,3,4.56,31.0,5
CUST0001706,100661.0,2.79,229271.0,3.7,1,3.88,21.8,4
CUST0001707,48317.0,1.47,312538.0,40.7,1,3.94,7.8,3
CUST0001708,41771.0,8.3,202434.0,29.5,1,3.96,33.5,1
CUST0001709,91070.0,6.12,375656.0,23.0,3,4.06,17.6,3
CUST0001710,117014.0,4.01,188932.0,30.0,0,3.7,29.2,1
CUST0001711,66359.0,1.09,347235.0,17.0,0,4.37,27.3,0
CUST0001712,46701.0,2.09,103482.0,38.0,2,4.79,28.7,1
CUST0001713,77533.0,7.38,419194.0,44.1,3,2.72,12.9,3
CUST0001714,75107.0,6.55,559988.0,9.0,0,2.26,9.5,3
CUST0001715,81910.0,9.77,492943.0,13.5,2,2.84,27.1,5
CUST0001716,96245.0,4.68,96898.0,46.4,0,3.28,4.1,4
CUST0001717,68028.0,5.01,565061.0,10.7,2,2.43,36.9,9
CUST0001718,58542.0,3.6,496971.0,3.6,1,4.02,30.8,3
CUST0001719,97707.0,4.38,122972.0,38.8,2,2.72,29.0,3
CUST0001720,35665.0,6.09,556657.0,21.0,0,4.47,21.5,5
CUST0001721,84733.0,8.24,403479.0,4.5,3,2.44,13.6,4
CUST0001722,101760.0,9.16,368399.0,26.1,1,2.98,23.0,5
CUST0001723,32294.0,1.62,239821.0,36.7,0,4.55,17.9,2
CUST0001724,39003.0,6.94,434816.0,8.9,2,3.39,10.2,3
CUST0001725,93117.0,6.77,357229.0,14.0,2,4.5,33.4,3
CUST0001726,59202.0,6.87,553800.0,25.1,4,4.68,18.4,3
CUST0001727,45423.0,9.69,293605.0,6.8,2,4.81,35.9,3
CUST0001728,77793.0,8.62,93828.0,26.3,3,4.95,17.4,5
CUST0001729,41126.0,8.21,120894.0,21.3,4,2.29,25.6,4
CUST0001730,87503.0,4.67,216820.0,8.2,0,3.81,36.9,2
CUST0001731,82281.0,5.55,108971.0,26.1,3,2.1,8.0,3
CUST0001732,47251.0,4.8,201247.0,33.2,1,4.85,27.6,3
CUST0001733,110691.0,7.12,342106.0,15.8,1,4.4,25.5,2
CUST0001734,63111.0,7.84,172931.0,12.6,4,3.98,18.3,4
CUST0001735,104286.0,7.19,268416.0,34.0,2,2.22,12.1,5
CUST0001736,97017.0,1.11,156644.0,14.0,1,4.02,35.5,4
CUST0001737,65016.0,7.09,312908.0,14.0,0,3.56,27.7,1
CUST0001738,38250.0,5.49,488284.0,17.5,1,4.97,24.7,5
CUST0001739,31099.0,6.64,486476.0,48.5,2,2.28,5.6,4
CUST0001740,72725.0,7.93,558209.0,37.8,2,2.04,17.6,4
CUST0001741,111387.0,6.36,131020.0,42.4,0,4.9,27.6,2
CUST0001742,58044.0,6.26,135430.0,11.4,1,4.13,10.0,7
CUST0001743,71906.0,6.82,255160.0,33.4,3,3.19,8.7,2
CUST0001744,86944.0,7.27,131104.0,42.2,0,3.05,23.0,5
CUST0001745,43021.0,2.88,254738.0,30.4,1,4.02,28.6,2
CUST0001746,119999.0,7.22,458638.0,21.6,0,4.73,23.1,3
CUST0001747,31313.0,2.39,422025.0,33.2,2,3.18,19.9,3
CUST0001748,31963.0,2.14,142283.0,1.2,2,3.13,37.8,2
CUST0001749,85397.0,1.58,310178.0,9.4,4,4.31,10.7,3
CUST0001750,47517.0,9.7,321907.0,40.4,0,3.76,26.9,3
CUST0001751,95392.0,5.29,588553.0,39.0,1,4.01,11.1,1
CUST0001752,116938.0,2.86,170432.0,48.7,1,2.82,7.3,1
CUST0001753,41718.0,3.72,350491.0,5.6,1,2.04,0.9,3
CUST0001754,98235.0,1.86,179953.0,42.3,1,3.26,13.4,2
CUST0001755,102203.0,9.55,576938.0,44.4,0,2.33,9.1,2
CUST0001756,68241.0,5.45,557418.0,33.5,1,4.5,35.2,5
CUST0001757,94756.0,5.11,275680.0,23.8,0,2.46,36.8,2
CUST0001758,116435.0,5.88,407452.0,2.5,4,2.48,18.1,3
CUST0001759,77398.0,1.76,279142.0,43.2,1,4.73,35.1,5
CUST0001760,41955.0,8.36,304789.0,11.3,0,2.53,1.1,3
CUST0001761,45252.0,1.55,193767.0,45.8,2,3.69,32.5,1
CUST0001762,46163.0,7.83,514488.0,27.9,1,4.47,3.4,2
CUST0001763,77030.0,8.6,473994.0,28.9,3,4.98,1.7,2
CUST0001764,50154.0,2.73,361970.0,14.6,0,2.68,32.2,5
CUST0001765,42419.0,2.37,564919.0,14.3,1,2.48,21.3,1
CUST0001766,105443.0,6.7,508259.0,15.1,0,3.78,0.7,3
CUST0001767,38586.0,8.76,498692.0,2.7,0,4.23,3.6,4
CUST0001768,44131.0,3.15,515839.0,25.6,1,3.59,29.7,4
CUST0001769,87150.0,6.59,312711.0,24.7,0,3.98,23.5,2
CUST0001770,48034.0,2.25,447139.0,10.9,3,2.24,25.0,1
CUST0001771,88650.0,4.57,544344.0,20.5,1,4.67,4.0,0
CUST0001772,54391.0,2.22,264707.0,2.2,4,3.27,30.9,0
CUST0001773,81966.0,8.45,577081.0,40.9,3,3.87,26.7,3
CUST0001774,70869.0,9.58,258327.0,40.8,1,3.63,21.3,2
CUST0001775,103791.0,3.5,381105.0,1.7,3,4.27,16.0,1
CUST0001776,72299.0,9.04,417766.0,6.4,1,2.27,37.6,6
CUST0001777,111557.0,5.82,433000.0,49.6,3,4.28,19.8,0
CUST0001778,101387.0,1.85,123155.0,24.3,1,2.4,2.2,6
CUST0001779,38263.0,1.45,440184.0,22.5,0,4.24,9.1,2
CUST0001780,36339.0,1.1,183718.0,9.4,3,3.65,38.9,3
CUST0001781,58961.0,7.1,301710.0,37.9,1,2.98,25.1,2
CUST0001782,56422.0,4.66,288989.0,24.8,2,4.85,34.2,3
CUST0001783,51980.0,7.88,196980.0,10.8,1,3.96,12.1,3
CUST0001784,72631.0,1.45,545811.0,7.8,1,3.69,33.1,2
CUST0001785,115705.0,8.74,532444.0,37.7,1,4.06,25.9,1
CUST0001786,75990.0,1.13,542590.0,17.7,0,2.48,7.2,3
CUST0001787,44319.0,3.52,435069.0,43.6,2,3.88,35.4,3
CUST0001788,105525.0,8.11,237983.0,38.0,2,3.33,35.2,3
CUST0001789,36087.0,8.08,156855.0,25.9,1,2.56,3.9,2
CUST0001790,33388.0,2.38,530595.0,17.0,1,2.71,33.9,1
CUST0001791,101363.0,8.59,353077.0,7.3,1,2.46,26.2,4
CUST0001792,51741.0,8.41,237140.0,11.3,1,2.02,13.4,7
CUST0001793,106838.0,1.66,595511.0,5.9,1,2.59,39.4,3
CUST0001794,70933.0,4.94,152833.0,31.4,1,3.23,21.2,1
CUST0001795,44655.0,2.11,156700.0,2.7,2,2.47,16.3,8
CUST0001796,30352.0,7.88,221559.0,29.6,4,4.27,5.7,1
CUST0001797,95073.0,9.82,301754.0,28.4,2,2.46,28.4,3
CUST0001798,116466.0,2.2,375025.0,20.5,0,2.85,27.3,2
CUST0001799,117435.0,3.65,129781.0,45.1,0,3.05,31.0,2
CUST0001800,35638.0,2.03,339343.0,48.9,2,2.16,11.7,6
CUST0001801,112500.0,1.65,426434.0,16.2,3,2.34,33.0,0
CUST0001802,108545.0,9.49,578171.0,44.9,0,3.88,21.1,5
CUST0001803,42109.0,8.04,387808.0,11.5,1,2.98,16.7,4
CUST0001804,99617.0,8.16,583835.0,9.0,1,2.93,6.4,3
CUST0001805,31989.0,3.19,574940.0,42.6,0,4.69,26.3,2
CUST0001806,89970.0,1.02,427827.0,15.0,1,4.04,37.1,5
CUST0001807,30145.0,7.41,128302.0,2.5,1,3.84,1.5,5
CUST0001808,108320.0,9.05,315107.0,49.2,1,4.99,8.6,7
CUST0001809,75669.0,5.45,545143.0,28.9,0,2.43,34.6,5
CUST0001810,65506.0,4.77,431243.0,2.9,1,4.76,17.3,4
CUST0001811,49314.0,5.66,121402.0,36.1,0,2.01,13.4,3
CUST0001812,80171.0,6.82,175987.0,47.5,1,2.49,33.1,1
CUST0001813,48105.0,5.96,282139.0,46.0,2,4.78,12.2,1
CUST0001814,116853.0,7.92,310964.0,11.3,1,4.49,11.9,4
CUST0001815,62017.0,2.49,580460.0,13.9,1,2.02,24.4,3
CUST0001816,33815.0,7.98,352596.0,49.2,3,2.06,4.5,2
CUST0001817,91456.0,8.55,469621.0,25.6,0,3.56,34.3,4
CUST0001818,74930.0,3.29,555308.0,44.6,1,2.81,28.6,4
CUST0001819,113871.0,4.39,189929.0,48.4,0,2.18,15.7,3
CUST0001820,38724.0,3.84,261836.0,45.5,4,2.19,7.9,2
CUST0001821,75893.0,2.2,542199.0,30.4,1,2.56,31.8,5
CUST0001822,39781.0,2.51,553689.0,33.4,3,2.22,11.1,7
CUST0001823,106768.0,7.62,230413.0,28.4,1,3.13,31.1,1
CUST0001824,118129.0,7.31,553928.0,46.1,3,4.47,12.6,4
CUST0001825,53383.0,2.74,424534.0,50.0,1,4.71,30.7,3
CUST0001826,94750.0,1.77,137506.0,33.7,3,4.26,19.7,3
CUST0001827,56958.0,3.54,515278.0,31.2,3,4.92,6.8,6
CUST0001828,105378.0,4.1,477915.0,26.1,3,3.8,17.2,4
CUST0001829,62175.0,3.35,290698.0,7.4,2,4.17,5.7,5
CUST0001830,42538.0,5.95,90831.0,38.5,0,4.12,39.4,3
CUST0001831,32380.0,7.86,333255.0,16.3,1,2.61,4.9,6
CUST0001832,41952.0,9.13,410665.0,0.6,0,4.32,1.0,3
CUST0001833,92157.0,6.8,595220.0,37.5,0,2.48,2.5,2
CUST0001834,98643.0,1.89,184634.0,18.4,2,2.47,34.1,4
CUST0001835,106120.0,3.75,190686.0,15.9,3,2.23,6.5,4
CUST0001836,32069.0,1.48,260346.0,32.8,0,4.63,24.4,4
CUST0001837,107840.0,3.15,221060.0,41.8,0,3.75,3.6,2
CUST0001838,103205.0,8.67,480611.0,46.2,3,2.04,33.3,5
CUST0001839,60971.0,7.76,429481.0,43.8,2,4.82,9.3,7
CUST0001840,108475.0,8.94,313064.0,28.1,4,4.13,32.6,5
CUST0001841,108647.0,1.2,351596.0,4.3,3,3.5,8.6,4
CUST0001842,108940.0,7.51,225844.0,20.8,1,2.65,3.3,5
CUST0001843,42458.0,3.15,492393.0,3.5,4,2.48,14.4,5
CUST0001844,111693.0,1.11,153842.0,7.9,3,2.8,6.3,2
CUST0001845,37629.0,3.26,534232.0,32.5,3,2.63,21.8,3
CUST0001846,73511.0,2.63,199738.0,28.0,1,3.61,11.6,0
CUST0001847,52596.0,2.92,576396.0,38.2,1,3.69,33.7,3
CUST0001848,114420.0,6.97,171988.0,40.9,1,3.69,28.5,5
CUST0001849,52803.0,5.88,478479.0,40.9,1,3.72,17.1,2
CUST0001850,97879.0,1.29,183034.0,36.7,3,2.3,24.1,5
CUST0001851,71731.0,5.67,423240.0,17.9,0,2.35,3.8,1
CUST0001852,93529.0,3.63,496663.0,30.3,0,3.34,37.3,5
CUST0001853,53957.0,7.73,361591.0,26.0,2,2.37,19.9,1
CUST0001854,37082.0,2.35,515692.0,47.1,1,2.86,25.0,3
CUST0001855,54165.0,3.45,254458.0,1.8,4,4.29,18.9,1
CUST0001856,69046.0,2.51,188883.0,29.1,2,3.57,12.1,2
CUST0001857,66001.0,4.31,547893.0,28.6,0,2.91,36.0,1
CUST0001858,44147.0,6.54,513042.0,1.3,2,3.46,0.3,3
CUST0001859,61044.0,1.5,135239.0,29.0,0,2.6,5.8,2
CUST0001860,36688.0,6.28,232457.0,13.4,2,2.43,19.3,3
CUST0001861,98192.0,5.73,206477.0,15.2,2,4.66,26.6,5
CUST0001862,59638.0,6.43,345399.0,21.2,1,3.38,15.3,5
CUST0001863,94179.0,6.18,80646.0,47.5,1,2.12,32.3,1
CUST0001864,85096.0,5.76,384299.0,26.5,1,2.99,10.3,6
CUST0001865,48275.0,7.76,204728.0,11.1,1,2.08,13.2,0
CUST0001866,88733.0,8.13,592803.0,48.6,3,2.15,27.3,2
CUST0001867,104793.0,3.43,83124.0,4.1,0,4.51,3.9,3
CUST0001868,101667.0,3.83,411134.0,48.6,2,3.8,20.5,5
CUST0001869,73778.0,5.23,599151.0,6.9,1,4.55,5.2,2
CUST0001870,67950.0,4.29,226216.0,27.2,2,3.73,18.9,1
CUST0001871,62517.0,1.36,570479.0,20.3,1,2.36,1.2,3
CUST0001872,94583.0,5.93,510872.0,14.4,1,3.0,20.1,2
CUST0001873,81760.0,3.36,262130.0,20.3,1,4.44,5.5,2
CUST0001874,105981.0,3.96,384295.0,48.1,1,2.75,39.7,5
CUST0001875,103138.0,4.89,329719.0,26.9,0,4.15,15.5,5
CUST0001876,59517.0,1.45,142861.0,47.2,2,4.69,32.7,3
CUST0001877,114207.0,4.98,191123.0,28.1,1,3.0,32.1,3
CUST0001878,54166.0,7.81,335399.0,12.4,1,2.88,23.4,2
CUST0001879,95567.0,4.87,466823.0,49.4,2,2.3,38.8,1
CUST0001880,115782.0,7.03,122678.0,33.5,1,3.27,31.4,2
CUST0001881,59061.0,2.16,407452.0,11.1,3,2.88,27.0,7
CUST0001882,34646.0,9.6,448658.0,12.2,1,4.3,6.9,3
CUST0001883,106784.0,1.65,560917.0,0.8,3,2.12,35.2,4
CUST0001884,89254.0,8.37,284668.0,42.4,0,2.25,7.7,2
CUST0001885,103088.0,8.83,476216.0,18.2,0,4.84,37.9,3
CUST0001886,105331.0,5.99,113629.0,14.4,3,4.06,32.2,1
CUST0001887,100867.0,7.81,209931.0,34.4,0,3.37,33.6,6
CUST0001888,61532.0,6.04,414682.0,1.8,1,3.06,39.7,4
CUST0001889,114719.0,2.69,214917.0,49.2,0,3.27,18.8,4
CUST0001890,115655.0,1.45,314927.0,26.2,0,4.34,3.4,4
CUST0001891,73377.0,8.32,423244.0,17.7,1,2.1,6.7,2
CUST0001892,90003.0,4.58,571011.0,1.8,1,4.14,16.9,3
CUST0001893,72914.0,9.08,129820.0,8.2,3,3.78,23.7,3
CUST0001894,30465.0,2.88,221330.0,46.9,0,2.05,11.4,4
CUST0001895,75831.0,3.66,523350.0,12.6,2,3.13,37.9,2
CUST0001896,32351.0,3.02,294741.0,47.0,0,2.71,11.0,2
CUST0001897,57457.0,6.11,322837.0,45.5,0,4.82,25.6,1
CUST0001898,39816.0,5.05,219739.0,39.1,1,3.74,33.3,2
CUST0001899,57078.0,1.26,562779.0,41.7,3,4.9,12.7,4
CUST0001900,106581.0,5.27,325044.0,25.1,1,2.78,20.9,5
CUST0001901,115591.0,7.37,307048.0,10.5,1,2.37,36.1,0
CUST0001902,114562.0,2.07,92012.0,4.9,2,4.78,19.7,3
CUST0001903,40190.0,6.83,505781.0,17.1,0,2.59,24.2,0
CUST0001904,69040.0,1.51,429305.0,6.3,1,3.85,18.1,3
CUST0001905,60107.0,3.39,405420.0,9.0,0,3.4,29.4,1
CUST0001906,79752.0,9.51,99081.0,19.6,1,4.03,32.7,2
CUST0001907,73457.0,3.74,202271.0,41.5,0,4.28,15.4,3
CUST0001908,30928.0,2.9,481457.0,11.8,3,3.73,36.8,4
CUST0001909,69036.0,3.05,432989.0,12.7,1,2.6,15.4,2
CUST0001910,108318.0,5.54,105058.0,7.5,1,2.39,25.6,2
CUST0001911,44748.0,9.29,513261.0,2.9,1,3.94,28.4,1
CUST0001912,76767.0,2.08,583549.0,41.5,1,2.51,17.6,5
CUST0001913,41006.0,4.38,418244.0,35.3,0,4.13,10.9,4
CUST0001914,50557.0,2.54,266006.0,33.0,0,3.26,29.6,3
CUST0001915,97462.0,2.05,422199.0,12.0,0,2.3,10.7,2
CUST0001916,109614.0,2.4,366139.0,29.5,0,4.41,14.0,3
CUST0001917,92769.0,7.23,279302.0,49.7,0,4.77,8.0,3
CUST0001918,112301.0,7.1,328673.0,26.6,2,2.37,35.8,3
CUST0001919,60470.0,6.46,177508.0,0.9,0,4.62,38.4,4
CUST0001920,89326.0,3.86,121666.0,33.8,1,4.29,18.6,7
CUST0001921,118412.0,3.66,167713.0,4.1,2,2.19,5.1,1
CUST0001922,54892.0,9.22,389274.0,31.2,0,2.73,2.9,1
CUST0001923,40690.0,3.93,548143.0,46.0,2,3.21,13.5,2
CUST0001924,76763.0,9.19,443506.0,0.6,2,4.92,16.6,4
CUST0001925,43702.0,5.87,199011.0,11.7,2,2.59,30.1,4
CUST0001926,31367.0,4.58,250981.0,5.1,3,2.03,24.6,2
CUST0001927,95505.0,1.31,592745.0,23.9,0,3.31,25.8,2
CUST0001928,35514.0,7.16,298311.0,16.4,4,4.07,19.6,2
CUST0001929,32704.0,1.85,111526.0,44.9,1,4.4,37.1,1
CUST0001930,85821.0,3.22,175760.0,32.4,0,3.09,30.8,1
CUST0001931,104764.0,4.64,544262.0,45.5,0,4.75,26.0,3
CUST0001932,85343.0,6.68,264312.0,11.6,3,3.91,15.9,3
CUST0001933,80939.0,9.82,371979.0,37.1,2,2.86,39.8,6
CUST0001934,67210.0,9.02,272519.0,9.9,0,3.95,37.2,6
CUST0001935,56310.0,8.47,514132.0,8.2,3,4.25,3.4,5
CUST0001936,68762.0,4.04,464052.0,26.9,2,4.53,4.1,2
CUST0001937,71051.0,3.8,302606.0,22.8,0,4.04,38.6,4
CUST0001938,47842.0,3.4,463206.0,31.8,2,3.53,36.0,1
CUST0001939,54047.0,9.2,517499.0,42.9,0,4.07,3.5,0
CUST0001940,117392.0,6.45,114186.0,25.3,3,4.17,27.8,2
CUST0001941,98644.0,4.72,552806.0,41.0,0,2.76,16.3,3
CUST0001942,111875.0,9.48,146461.0,9.4,1,2.26,32.9,3
CUST0001943,30752.0,8.98,183177.0,25.1,1,4.0,4.0,3
CUST0001944,101433.0,3.65,328144.0,24.7,1,2.6,9.7,5
CUST0001945,78543.0,5.52,97667.0,48.4,0,4.14,12.4,5
CUST0001946,56203.0,4.86,246476.0,34.9,2,4.0,23.3,3
CUST0001947,46739.0,5.6,392283.0,19.0,3,3.02,9.0,5
CUST0001948,35068.0,7.97,527289.0,33.9,2,4.41,14.9,3
CUST0001949,30451.0,5.36,569022.0,7.6,4,3.04,36.4,1
CUST0001950,71606.0,4.12,466751.0,8.8,2,3.33,1.0,5
CUST0001951,93830.0,3.74,80648.0,49.3,2,3.47,17.8,2
CUST0001952,31979.0,7.08,287434.0,16.5,1,4.88,1.3,0
CUST0001953,41937.0,3.73,206490.0,33.4,1,4.41,20.1,2
CUST0001954,92600.0,6.95,523373.0,19.3,0,2.44,2.9,2
CUST0001955,34737.0,3.78,474452.0,33.3,0,4.46,0.6,1
CUST0001956,88144.0,7.27,530323.0,48.7,0,2.19,11.2,3
CUST0001957,49619.0,9.36,492224.0,19.9,1,4.95,12.8,3
CUST0001958,75190.0,1.82,175423.0,49.9,0,3.64,16.1,2
CUST0001959,63861.0,1.06,169666.0,30.5,0,3.61,31.7,5
CUST0001960,55043.0,5.56,511380.0,27.0,3,2.37,14.5,8
CUST0001961,33805.0,1.01,235285.0,42.3,1,2.74,3.5,1
CUST0001962,61067.0,1.69,488851.0,40.3,0,2.12,1.1,2
CUST0001963,91801.0,2.79,413291.0,45.6,0,2.92,27.2,3
CUST0001964,59850.0,1.39,231182.0,15.5,3,2.37,19.7,2
CUST0001965,31066.0,5.52,224437.0,44.2,3,3.29,23.8,4
CUST0001966,95940.0,5.4,170061.0,10.5,1,3.26,12.6,2
CUST0001967,41169.0,9.15,270031.0,23.2,4,5.0,2.2,2
CUST0001968,42959.0,4.77,119235.0,27.5,0,3.63,33.9,5
CUST0001969,90592.0,4.21,386635.0,45.6,3,4.85,38.5,3
CUST0001970,90758.0,1.47,288524.0,25.6,1,3.63,19.5,6
CUST0001971,74772.0,2.87,166692.0,28.7,2,4.83,39.7,2
CUST0001972,78502.0,5.13,99825.0,14.4,1,2.12,28.4,4
CUST0001973,102297.0,9.82,130616.0,3.0,0,3.52,14.0,2
CUST0001974,84880.0,4.59,99159.0,31.9,1,4.05,24.3,6
CUST0001975,96689.0,8.71,245332.0,35.0,0,4.5,26.2,7
CUST0001976,74283.0,5.25,380667.0,37.3,3,3.79,11.4,4
CUST0001977,106735.0,4.59,108371.0,6.7,0,4.48,1.6,4
CUST0001978,33509.0,6.6,513191.0,16.6,0,3.43,28.8,4
CUST0001979,118496.0,1.92,217633.0,38.8,0,2.52,17.1,2
CUST0001980,89022.0,2.45,232795.0,27.8,0,3.54,1.7,4
CUST0001981,54096.0,7.85,434952.0,23.5,4,2.38,27.2,3
CUST0001982,87295.0,8.32,421991.0,10.7,1,2.97,10.0,3
CUST0001983,108820.0,8.21,146739.0,7.5,1,4.61,24.5,6
CUST0001984,65995.0,7.36,148665.0,26.5,0,4.77,39.7,4
CUST0001985,44241.0,8.82,428883.0,15.6,1,4.24,0.5,5
CUST0001986,69373.0,1.97,293178.0,43.9,1,4.71,0.8,2
CUST0001987,99551.0,1.53,197874.0,8.6,1,2.09,38.0,6
CUST0001988,35091.0,9.44,595349.0,29.2,0,4.61,6.3,1
CUST0001989,67037.0,2.92,514466.0,31.5,1,4.47,10.1,3
CUST0001990,91968.0,1.81,480805.0,12.7,1,4.17,5.4,1
CUST0001991,82058.0,9.29,400181.0,6.0,1,3.69,38.9,1
CUST0001992,47335.0,9.32,525095.0,34.3,1,4.44,14.9,4
CUST0001993,70966.0,2.95,388828.0,5.0,0,4.17,17.8,7
CUST0001994,61437.0,4.51,419725.0,9.6,1,3.0,29.7,2
CUST0001995,105703.0,3.95,471078.0,29.4,0,4.8,32.4,2
CUST0001996,110471.0,9.86,541375.0,9.0,3,2.22,0.8,6
CUST0001997,62608.0,3.7,83371.0,25.8,1,4.57,14.5,2
CUST0001998,87534.0,4.02,146010.0,7.6,1,3.3,15.7,3
CUST0001999,87470.0,2.32,401106.0,21.9,0,3.42,20.3,6
CUST0002000,93461.0,9.77,536106.0,12.3,1,2.65,35.3,3
CUST0002001,64533.0,4.75,441987.0,1.6,4,4.38,37.8,3
CUST0002002,51643.0,7.71,349165.0,19.7,0,4.74,16.6,6
CUST0002003,115456.0,3.86,413970.0,50.0,1,4.44,38.9,3
CUST0002004,101106.0,5.54,187000.0,1.1,0,2.67,10.2,4
CUST0002005,70830.0,9.79,541169.0,37.6,4,4.71,14.0,1
CUST0002006,75254.0,1.82,538781.0,5.6,3,2.66,35.8,4
CUST0002007,104110.0,6.23,149871.0,49.8,0,3.87,18.6,0
CUST0002008,41837.0,7.71,437074.0,10.5,1,4.71,36.7,4
CUST0002009,79632.0,8.9,455111.0,4.4,0,3.72,24.3,1
CUST0002010,64030.0,1.22,166307.0,27.2,1,4.41,28.8,4
CUST0002011,61980.0,4.13,135385.0,34.9,1,3.68,24.6,3
CUST0002012,119786.0,3.89,213207.0,10.6,2,3.88,14.4,2
CUST0002013,31790.0,7.35,565901.0,5.4,3,4.23,2.3,3
CUST0002014,94750.0,3.39,487824.0,30.7,0,2.69,6.6,5
CUST0002015,108559.0,7.09,384727.0,5.1,1,3.49,34.6,5
CUST0002016,66080.0,9.74,373964.0,44.2,2,4.8,38.7,1
CUST0002017,48209.0,7.88,410616.0,4.7,2,4.23,32.5,8
CUST0002018,38081.0,7.32,366814.0,43.8,1,2.09,3.9,4
CUST0002019,100634.0,6.37,499100.0,15.3,0,4.11,10.2,5
CUST0002020,97782.0,4.84,392805.0,33.5,1,2.8,21.0,4
CUST0002021,98180.0,2.2,547029.0,11.3,3,2.47,27.2,3
CUST0002022,43315.0,8.88,468453.0,18.6,2,4.41,5.8,2
CUST0002023,116033.0,1.54,177502.0,41.8,3,2.34,11.7,1
CUST0002024,52311.0,1.63,575696.0,39.5,4,4.77,21.0,1
CUST0002025,65278.0,3.25,339979.0,45.5,3,2.58,39.7,3
CUST0002026,119088.0,1.98,599391.0,37.0,4,2.21,4.5,2
CUST0002027,62292.0,5.8,300900.0,21.6,4,2.36,4.1,3
CUST0002028,112883.0,3.35,237767.0,6.3,0,3.79,9.5,0
CUST0002029,116553.0,6.83,408381.0,30.9,3,3.85,39.5,2
CUST0002030,38280.0,5.06,231788.0,2.2,4,2.35,6.5,5
CUST0002031,99871.0,1.92,591892.0,48.7,3,2.11,18.8,3
CUST0002032,103443.0,6.38,503172.0,37.6,0,4.41,15.3,1
CUST0002033,78972.0,6.12,138131.0,1.0,1,4.56,10.9,4
CUST0002034,58160.0,8.33,175251.0,35.0,2,3.57,10.4,3
CUST0002035,69094.0,1.84,218295.0,0.8,1,3.45,29.2,3
CUST0002036,32794.0,2.38,595250.0,0.8,2,3.06,29.2,4
CUST0002037,55349.0,3.7,402417.0,30.5,3,4.51,13.9,4
CUST0002038,76480.0,5.76,369763.0,35.9,1,2.52,4.6,3
CUST0002039,43932.0,1.5,364070.0,12.7,4,2.57,10.1,4
CUST0002040,90556.0,3.13,516453.0,30.9,1,4.96,33.5,5
CUST0002041,39049.0,6.63,588515.0,48.6,4,4.3,4.7,3
CUST0002042,42809.0,8.79,539260.0,15.9,0,4.95,24.8,5
CUST0002043,31099.0,9.22,415508.0,7.2,0,3.84,9.4,1
CUST0002044,93382.0,7.01,396657.0,18.1,0,3.82,3.9,1
CUST0002045,45687.0,7.03,550667.0,33.3,0,2.17,11.0,3
